bin_edges bin_midpoints muons muons__err nue nue__err numu numu__err nutau nutau__err noise noise__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err nue_cc nue_cc__err numu_cc numu_cc__err nutau_cc nutau_cc__err nu_nc nu_nc__err
0.6764705882352942 0.6911764705882353 0.002628561956857766 0.00014914971115350778 7.82600686247164e-06 3.694559872178674e-07 5.268266556108245e-05 1.921826885293289e-06 9.293947256164614e-07 5.995096255059186e-08 6.107888244315532e-06 4.318929196285108e-06 0.002696107912251252 0.00014922507496060696 0.002920153876865929 9.342399942713448e-05 1.0830997763838015 0.06924201277434784 7.157223567764179e-06 3.5849219463412936e-07 4.734788885925722e-05 1.8242733136066043e-06 7.408493959965854e-07 5.2808562348691554e-08 6.192105326152913e-06 6.117449638777904e-07
0.7058823529411764 0.7205882352941175 0.002477729343977728 0.00014454063077985057 9.607694949776422e-06 4.0168345846996287e-07 6.234769115729546e-05 2.077552273933594e-06 1.1766414593016177e-06 6.897216050887303e-08 3.053944122157766e-06 3.053944122157765e-06 0.0025539153156662595 0.0001445883911354885 0.002803586833674761 9.154035505373014e-05 1.0977602963093425 0.0717442307675708 8.52846415417811e-06 3.7748837048350974e-07 5.504900057703788e-05 1.947344737947622e-06 9.721104190881126e-07 6.256539059818933e-08 8.582452416069875e-06 7.374054409190398e-07
0.7352941176470588 0.75 0.002504048955267592 0.00015102706732245575 1.1031470294368148e-05 4.3618208733395987e-07 7.741664851987126e-05 2.3361319364264004e-06 1.4442181735659286e-06 7.744146503201462e-08 3.053944122157766e-06 3.053944122157765e-06 0.002596995236377555 0.00015107665406389253 0.002743808862807495 9.055918679688213e-05 1.0565321123325295 0.07066530721545985 1.0078105751101524e-05 4.1693216963793407e-07 7.010284449623363e-05 2.22841189518107e-06 1.1401981948683952e-06 6.831667759384753e-08 8.5711885456014e-06 7.137543282585434e-07
0.7647058823529411 0.7794117647058822 0.0025022081578181315 0.00014322431621916574 1.281302600704816e-05 4.740102142678475e-07 8.405933294724031e-05 2.4262723276086267e-06 1.728176205443484e-06 8.465519090462734e-08 6.107888244315529e-06 4.318929196285107e-06 0.0026069165812221784 0.0001433107691537604 0.002660119703593323 8.916741505304534e-05 1.020408448338689 0.06570081562957057 1.1780403624627508e-05 4.573969588929984e-07 7.417883301389936e-05 2.278396030254585e-06 1.402958659055972e-06 7.5938993249535e-08 1.1197981517962541e-05 8.43518353929477e-07
0.7941176470588235 0.8088235294117647 0.002376384873094139 0.00014424753848014192 1.6802449502038634e-05 5.669930827449538e-07 9.7631021010911e-05 2.5926285353846417e-06 2.0151268059108943e-06 9.151598372550386e-08 0.0 0.0 0.0024928334704129996 0.00014427197904178646 0.002690008689026956 8.966695630089854e-05 1.0790968273469503 0.072070352084018 1.5625249507384582e-05 5.478545787698237e-07 8.751990393599893e-05 2.4545923275667184e-06 1.597455536641245e-06 8.134126316176359e-08 1.1705988338836342e-05 8.484070476648361e-07
0.8235294117647058 0.838235294117647 0.002302731833845769 0.00013756378014300597 2.0473547516616872e-05 6.296168740777915e-07 0.0001252487498765182 2.940670851870642e-06 2.9644656000452827e-06 1.1361243009161795e-07 3.053944122157766e-06 3.053944122157765e-06 0.002454472540961107 0.0001376305818202698 0.002836464717651757 9.207554106759671e-05 1.155631065459413 0.07487530850571375 1.909564794171268e-05 6.126069474293073e-07 0.00011256802959321577 2.787007730094025e-06 2.3866215613495014e-06 1.0139781925595062e-07 1.4635489238416636e-05 9.507304686844258e-07
0.8529411764705882 0.8676470588235294 0.0025519918553623027 0.00014735380014891712 2.7188829577367278e-05 7.168595211350982e-07 0.00016023841548992707 3.3301566578293953e-06 3.996394516764962e-06 1.3238649197619204e-07 1.2215776488631064e-05 6.107888244315531e-06 0.002755631271434993 0.00014751972774600027 0.0026212640225296005 8.851379677038663e-05 0.9512390317607983 0.06020772610829853 2.497885734993879e-05 6.926774637473373e-07 0.00014497380937904416 3.1716224010259333e-06 3.102108266974437e-06 1.1654921450129146e-07 1.8368864588100513e-05 1.0338194615654804e-06
0.8823529411764706 0.8970588235294117 0.002211412644047698 0.00013827484839012248 4.00826473199305e-05 8.878388375961328e-07 0.00021102444274964609 3.8075137103986115e-06 6.340895815859458e-06 1.7067108430814775e-07 1.5269720610788823e-05 6.828826656630684e-06 0.002484130350543923 0.00013849866828924062 0.0026391974137897805 8.881606445753169e-05 1.0624230782462378 0.0691876667001617 3.714564147874913e-05 8.599851719194493e-07 0.00018882822863546412 3.599228844831295e-06 4.894506018056743e-06 1.4918926012317835e-07 2.653609289564444e-05 1.2634766122982133e-06
0.9117647058823529 0.9264705882352942 0.0023371005619451353 0.00014290253021375198 6.852749791688333e-05 1.1786327016573433e-06 0.000329506259365939 4.734249895413903e-06 1.0751644154236229e-05 2.2582128869671335e-07 3.053944122157759e-05 9.657419272902039e-06 0.0027764254046037714 0.00014331173078599319 0.0024837746895348895 8.616118935804813e-05 0.8945944254134763 0.05563572267609967 6.303898994197295e-05 1.1368000555780457e-06 0.0002984630646774955 4.506802658840756e-06 8.28245783228782e-06 1.978448412987801e-07 3.896286371832152e-05 1.4865538185303268e-06
0.9411764705882353 0.9558823529411764 0.0016668498104964442 0.00011760625076563417 0.00014141156662019042 1.725978275174944e-06 0.0006308376875003311 6.546508924599575e-06 2.5488116100213018e-05 3.570809624484196e-07 5.19170500766819e-05 1.2591734190390687e-05 0.0025165042307938603 0.00011847255072796678 0.002555508254575608 8.739653825898304e-05 1.015499287982299 0.05909080193711783 0.000130344998822504 1.6650172691059151e-06 0.0005639263396387612 6.188256185557899e-06 1.9309422550943706e-05 3.113140602473038e-07 8.412985985665894e-05 2.1907264615250717e-06
0.9705882352941176 0.9852941176470589 0.0008099883290307162 7.910222482032792e-05 0.0005348040995063858 3.5016793775402147e-06 0.0016507310588631883 1.0401043187127603e-05 0.00010518418985560325 7.515529076354597e-07 0.00015575115023004575 2.180952337315883e-05 0.0032564588274859394 8.278783467941787e-05 0.0028633648045420265 9.251111767465227e-05 0.8792878879272088 0.03614881593526286 0.000494670119454509 3.381249422305061e-06 0.0014816205769081331 9.83466024413919e-06 7.567148003867298e-05 6.388725003364938e-07 0.0002385095213934386 3.5271015804858173e-06
1.0 0.9852941176470589 0.0008099883290307162 7.910222482032792e-05 0.0005348040995063858 3.5016793775402147e-06 0.0016507310588631883 1.0401043187127603e-05 0.00010518418985560325 7.515529076354597e-07 0.00015575115023004575 2.180952337315883e-05 0.0032564588274859394 8.278783467941787e-05 0.0028633648045420265 9.251111767465227e-05 0.8792878879272088 0.03614881593526286 0.000494670119454509 3.381249422305061e-06 0.0014816205769081331 9.83466024413919e-06 7.567148003867298e-05 6.388725003364938e-07 0.0002385095213934386 3.5271015804858173e-06
