Umu4_sq,Utau4_sq,metric_diff
0.001768936020474425,0.11310686586072777,20.464562691092056
0.001768936020474425,0.15503847729231623,50.98117537399639
0.001768936020474425,0.21251521079823327,90.08366103525691
0.001768936020474425,0.29130004118568453,129.90887782114663
0.001768936020474425,0.39929242559181033,204.5548645665216
0.0023527088612123087,0.0009976472911387875,0.03437294087544274
0.0023527088612123087,0.0013675006880963054,0.02715886635616016
0.0023527088612123087,0.001874468209911388,0.020079636893143515
0.0023527088612123087,0.002569381573664669,0.013866464676283385
0.0023527088612123087,0.003521917115574671,0.00983822233263254
0.0023527088612123087,0.004827581973854633,0.010391450702428529
0.0023527088612123087,0.006617290228445216,0.019944096121264465
0.0023527088612123087,0.009070489160956305,0.04672168793516107
0.0023527088612123087,0.01243315175528528,0.10676838099249153
0.0023527088612123087,0.017042439478937178,0.19502275843160533
0.0023527088612123087,0.023360508188904686,0.3695362002617344
0.0023527088612123087,0.032020846752504696,0.7149563703935087
0.0023527088612123087,0.043891794581522973,1.4476274547709522
0.0023527088612123087,0.06016360674272045,3.203938896510607
0.0023527088612123087,0.08246779633422596,7.720711001156133
0.0023527088612123087,0.11304072013678361,20.03466627556196
0.0023527088612123087,0.15494780965475366,50.50858881993065
0.0023527088612123087,0.21239093034575654,89.32455646520538
0.0023527088612123087,0.2911296867871026,128.0527829394029
0.0023527088612123087,0.3990589164555152,200.56113327378227
0.003129134644531899,0.0009968708653554678,0.0274607519472454
0.003129134644531899,0.0013664364213936582,0.01965573316448399
0.003129134644531899,0.0018730093922900552,0.012426643963664219
0.003129134644531899,0.002567381934996075,0.006609921867976709
0.003129134644531899,0.0035191761596481278,0.0035640977709761046
0.003129134644531899,0.00482382487538017,0.006295457805293836
0.003129134644531899,0.006612140277360591,0.020175093639807073
0.003129134644531899,0.00906342999113302,0.05352358467834506
0.003129134644531899,0.012423475570448744,0.11894415757726051
0.003129134644531899,0.017029176084609705,0.22048444567968772
0.003129134644531899,0.023342327714672546,0.36792669715330817
0.003129134644531899,0.03199592631093862,0.7089710437045085
0.003129134644531899,0.043857635494146154,1.427377186590462
0.003129134644531899,0.060116784006962576,3.1062074676572706
0.003129134644531899,0.08240361521136204,7.506431227578531
0.003129134644531899,0.11295274542822802,19.49171770444866
0.003129134644531899,0.15482722046902297,49.11073542979403
0.003129134644531899,0.21222563566102337,88.34216038492605
0.003129134644531899,0.2909031131301409,126.25577673176252
0.003129134644531899,0.39874834614218735,196.13914751056944
0.004161791450287818,0.000995838208549712,0.02107562537918284
0.004161791450287818,0.0013650209322674093,0.013478409052794404
0.004161791450287818,0.0018710691450991581,0.006607124033450873
0.004161791450287818,0.0025647223884888116,0.0015194183349080959
0.004161791450287818,0.0035155306511492723,0.0004962227883993364
0.004161791450287818,0.004818827883532525,0.006755805101306578
0.004161791450287818,0.006605290772680168,0.026323701651165266
0.004161791450287818,0.00905404119967657,0.06961155572676603
0.004161791450287818,0.012410606113586454,0.11983552667140884
0.004161791450287818,0.0170115355905484,0.19703886038760743
0.004161791450287818,0.02331814743775358,0.3684640780935524
0.004161791450287818,0.03196278178619652,0.7055197473877115
0.004161791450287818,0.04381220344537096,1.4091439305315419
0.004161791450287818,0.06005450913435627,3.0321951860304353
0.004161791450287818,0.08231825344884672,7.255391286718464
0.004161791450287818,0.11283573787454283,18.821848457070928
0.004161791450287818,0.15466683521904717,47.769463445200444
0.004161791450287818,0.21200579149199644,87.08745800478232
0.004161791450287818,0.29060176709824304,124.67632165826024
0.004161791450287818,0.398335283419885,191.30649891450884
0.005535238985626911,0.0009944647610143729,0.017744597811514495
0.005535238985626911,0.001363138312561705,0.010341864729298322
0.005535238985626911,0.00186848859006148,0.00439334311815287
0.005535238985626911,0.002561185155620002,0.0018275209272644588
0.005535238985626911,0.003510682075480277,0.004437455050293693
0.005535238985626911,0.004812181816708579,0.015611429691432477
0.005535238985626911,0.006596180838702894,0.035956454082139544
0.005535238985626911,0.009041553979901517,0.06360764632734117
0.005535238985626911,0.012393489561688335,0.11264977136437437
0.005535238985626911,0.016988073494568774,0.20303091149321517
0.005535238985626911,0.023285987342015042,0.41183361989087075
0.005535238985626911,0.031918699119464176,0.7818439552260372
0.005535238985626911,0.043751778205283566,1.3999940890441565
0.005535238985626911,0.059971682710497014,2.964971883533252
0.005535238985626911,0.08220472114877823,6.981359418481446
0.005535238985626911,0.11268011624368811,18.02470301570969
0.005535238985626911,0.1544535206647285,46.09643396505149
0.005535238985626911,0.211713395770179,85.51303189756044
0.005535238985626911,0.2902009727951529,123.31669318671283
0.005535238985626911,0.39778590440574935,186.12635693988386
0.007361942806116619,0.0009926380571938832,0.020936190695607593
0.007361942806116619,0.0013606344028596936,0.01441135790099679
0.007361942806116619,0.001865056416916878,0.010458056258272563
0.007361942806116619,0.002556480588005177,0.010880377513387884
0.007361942806116619,0.0035042334041837063,0.01865074492073404
0.007361942806116619,0.004803342457835262,0.03323368117332848
0.007361942806116619,0.006584064503151286,0.049318211468545314
0.007361942806116619,0.009024945808505476,0.07671793064170629
0.007361942806116619,0.01237072431588069,0.12609569558665612
0.007361942806116619,0.016956868589204775,0.21763431145012646
0.007361942806116619,0.023243213979188042,0.3908990780924171
0.007361942806116619,0.03186006857576637,0.7278161234463596
0.007361942806116619,0.04367141181772119,1.413375321166484
0.007361942806116619,0.05986152244517327,2.928112027838381
0.007361942806116619,0.08205372165229372,6.720878469824811
0.007361942806116619,0.1124731373673068,17.131830033024187
0.007361942806116619,0.15416980941889355,44.07430766537226
0.007361942806116619,0.211324505500696,83.59070009545127
0.007361942806116619,0.2896679109447018,121.5765336243827
0.007361942806116619,0.3970552228775535,180.73514035719683
0.009791483623609777,0.00099020851637639,0.03688824136617086
0.009791483623609777,0.0013573041690494183,0.03268238055792949
0.009791483623609777,0.0018604915801579119,0.03228865644865664
0.009791483623609777,0.002550223449370733,0.03835607874830771
0.009791483623609777,0.0034956565840348246,0.0495482908364977
0.009791483623609777,0.004791585990835902,0.0593077033942393
0.009791483623609777,0.0065679496127947394,0.07512775218947354
0.009791483623609777,0.009002856715649805,0.10301901007684933
0.009791483623609777,0.012340446230681788,0.15401809834742153
0.009791483623609777,0.016915365642510585,0.2491203515363054
0.009791483623609777,0.02318632482741423,0.42921751948262
0.009791483623609777,0.03178208915870495,0.7770784889347908
0.009791483623609777,0.04356452343398477,1.4735165989019663
0.009791483623609777,0.05971500780056154,2.9649718066985713
0.009791483623609777,0.08185289027721523,6.551567970234885
0.009791483623609777,0.11219785265892288,16.24091746907854
0.009791483623609777,0.15379246962006776,41.75608955062904
0.009791483623609777,0.21080727617614045,81.3449079384365
0.009791483623609777,0.28895893146516455,119.4872964538867
0.009791483623609777,0.3960834065505562,175.3909943969693
0.013022805810412262,0.0009869771941895876,0.07896287748482678
0.013022805810412262,0.0013528749129855149,0.07897006607822732
0.013022805810412262,0.0018544202854539201,0.08497485819319195
0.013022805810412262,0.002541901370256112,0.0932736730491115
0.013022805810412262,0.003484249297094121,0.09940621222168033
0.013022805810412262,0.004775949730526993,0.10885787842033778
0.013022805810412262,0.006546516590401346,0.12506504421239129
0.013022805810412262,0.008973477923033135,0.15450723868639216
0.013022805810412262,0.012300175967357687,0.209392202582535
0.013022805810412262,0.016860166161396704,0.3126449096963029
0.013022805810412262,0.023110661485192727,0.5083571043125232
0.013022805810412262,0.031678375478057894,0.8838420065453363
0.013022805810412262,0.04342236043619028,1.6226395716060722
0.013022805810412262,0.05952014133920534,3.14976008902741
0.013022805810412262,0.08158578182881028,6.685733796652187
0.013022805810412262,0.11183172026901464,15.575377709983371
0.013022805810412262,0.15329060257789665,39.35092610573838
0.013022805810412262,0.21011935417043998,78.92313426711087
0.013022805810412262,0.28801597915676086,117.12850093741338
0.013022805810412262,0.3947908776758352,170.6392881673376
0.017320508075688777,0.0009826794919243112,0.17271389566985818
0.017320508075688777,0.0013469839424419172,0.18048689965124254
0.017320508075688777,0.0018463453812834,0.18432199143239814
0.017320508075688777,0.0025308328923405415,0.18806036849289853
0.017320508075688777,0.0034690774509916335,0.19354537183659204
0.017320508075688777,0.004755153292578307,0.20293447320463542
0.017320508075688777,0.006518010380383657,0.2202761463290699
0.017320508075688777,0.008934403731021135,0.2532097830624025
0.017320508075688777,0.012246615971818359,0.3160544294787826
0.017320508075688777,0.016786750104033524,0.4356842153702587
0.017320508075688777,0.023010028215445795,0.6628692652611221
0.017320508075688777,0.031540434878362354,1.096013393412278
0.017320508075688777,0.04323328172402865,1.9336719072987023
0.017320508075688777,0.05926096630682467,3.605000404937414
0.017320508075688777,0.08123052397539257,7.151367431046054
0.017320508075688777,0.11134475923246856,15.575577680451431
0.017320508075688777,0.1526231126157952,37.38618386221873
0.017320508075688777,0.20920440858738806,76.72988040155803
0.017320508075688777,0.2867618398176303,114.7300237189703
0.017320508075688777,0.39307179676972465,167.74238178135
0.02303651028568189,0.0009769634897143179,0.37099196746441976
0.02303651028568189,0.0013391488718465737,0.3633054182497517
0.02303651028568189,0.0018356056493905933,0.3649789791948308
0.02303651028568189,0.0025161116668294507,0.3674453245136533
0.02303651028568189,0.003448898690226335,0.37205172573592904
0.02303651028568189,0.004727493748492363,0.381505243860488
0.02303651028568189,0.006480096735044348,0.4009741235847457
0.02303651028568189,0.008882434526523458,0.4403595909310525
0.02303651028568189,0.012175380452470365,0.5181887654070465
0.02303651028568189,0.016689105753579687,0.6686266807917036
0.02303651028568189,0.022876184603960695,0.9553172951572719
0.02303651028568189,0.031356972012849794,1.4987754263815702
0.02303651028568189,0.04298180447645133,2.5337528425405083
0.02303651028568189,0.0589162600041493,4.534814224703098
0.02303651028568189,0.080758026219636,8.522659608885277
0.02303651028568189,0.1106970944596975,16.99292232109704
0.02303651028568189,0.15173534192740973,37.03725117796938
0.02303651028568189,0.20798751857222741,75.66176737174953
0.02303651028568189,0.2850938175137055,112.80689994139266
0.02303651028568189,0.39078539588572736,164.77883485260486
0.03063887062800405,0.0009693611293719957,0.7147636256102885
0.03063887062800405,0.0013287281218564498,0.7139472130878062
0.03063887062800405,0.0018213216605414805,0.712947107606027
0.03063887062800405,0.0024965322375527722,0.7126228242356945
0.03063887062800405,0.00342206066515855,0.7147591904177943
0.03063887062800405,0.004690706180307369,0.7231481008219305
0.03063887062800405,0.0064296710733368475,0.7452775820967474
0.03063887062800405,0.008813314780802498,0.7953642975869002
0.03063887062800405,0.012080636247104398,0.8995059063260271
0.03063887062800405,0.01655923744522874,1.1054179895346579
0.03063887062800405,0.022698170788247225,1.500497382020626
0.03063887062800405,0.031112963917362516,2.246560779828229
0.03063887062800405,0.0426473363318037,3.6489157080414145
0.03063887062800405,0.05845779595376348,6.291578868724372
0.03063887062800405,0.08012959780616898,11.302592248061899
0.03063887062800405,0.10983569154158354,20.91695053086994
0.03063887062800405,0.1505545948901433,40.20606638956389
0.03063887062800405,0.2063690383735929,76.67504888175091
0.03063887062800405,0.28287532526202347,112.37277587868016
0.03063887062800405,0.3877444517487985,162.38098277283848
0.04075011283037231,0.0009592498871696275,1.423394090201242
0.04075011283037231,0.0013148683832573866,1.4166523254430103
0.04075011283037231,0.0018023237619460568,1.408309410124474
0.04075011283037231,0.002470491331480677,1.3994622120776228
0.04075011283037231,0.003386365728392278,1.3927128505411872
0.04075011283037231,0.0046417782164638426,1.3939697209735016
0.04075011283037231,0.006362604260428651,1.415043120534989
0.04075011283037231,0.008721384583011157,1.4784088970100413
0.04075011283037231,0.01195462517099253,1.6247741192985359
0.04075011283037231,0.016386510836515118,1.9267699117014274
0.04075011283037231,0.02246141000278085,2.5143391768684182
0.04075011283037231,0.030788429846137888,3.62348604420788
0.04075011283037231,0.04220248917023441,5.687849868870472
0.04075011283037231,0.05784803255847647,9.500533546056147
0.04075011283037231,0.07929377950641785,16.465144015445105
0.04075011283037231,0.10869001399583643,28.873305013656022
0.04075011283037231,0.1489841853415369,50.065808040162324
0.04075011283037231,0.2042164377928196,83.85720675010708
0.04075011283037231,0.2799247005256561,115.2594251045723
0.04075011283037231,0.3836999548678512,161.1653659733301
0.054198201880532246,0.0009458017981194676,2.943854703125055
0.054198201880532246,0.0012964347432394981,2.919273846950688
0.054198201880532246,0.0017770562995548065,2.8881640012743333
0.054198201880532246,0.0024358565737728293,2.8512484885718834
0.054198201880532246,0.0033388909791314775,2.812173322920785
0.054198201880532246,0.004576703361995749,2.780438384656236
0.054198201880532246,0.0062734044910779975,2.776377873547318
0.054198201880532246,0.008599116175079318,2.8390932898731194
0.054198201880532246,0.011787028733389444,3.038402576474823
0.054198201880532246,0.01615678210795505,3.4940962584385034
0.054198201880532246,0.0221465149520232,4.412921608485846
0.054198201880532246,0.03035679513674308,6.160611281436445
0.054198201880532246,0.04161083642146598,9.39420916799753
0.054198201880532246,0.057037038985656395,15.271096602824656
0.054198201880532246,0.07818212984954644,25.690288585146817
0.054198201880532246,0.1071662473458429,43.24390796080996
0.054198201880532246,0.1468955193762479,69.91717572827065
0.054198201880532246,0.2013534498710304,100.23365758894761
0.054198201880532246,0.2760003296705124,124.55690254805859
0.054198201880532246,0.3783207192477872,162.42100498974287
0.07208434242404264,0.0009279156575759572,6.466503967827009
0.07208434242404264,0.0012719177523972556,6.39229352789593
0.07208434242404264,0.0017434502324160412,6.295828564771369
0.07208434242404264,0.0023897918770161087,6.175135361505426
0.07208434242404264,0.0032757489197370623,6.032789563457811
0.07208434242404264,0.0044901529243444645,5.881732499422213
0.07208434242404264,0.006154767589946269,5.75571308035461
0.07208434242404264,0.008436497536836875,5.726185200811386
0.07208434242404264,0.011564123201876416,5.925387353803131
0.07208434242404264,0.015851239788107128,6.573367960815432
0.07208434242404264,0.021727700270375908,8.021309177147828
0.07208434242404264,0.029782715128282625,10.856565302754973
0.07208434242404264,0.04082393025376027,16.10578712994638
0.07208434242404264,0.055958406551766406,25.512109661453707
0.07208434242404264,0.07670362075254498,41.68155178950914
0.07208434242404264,0.1051396170673221,66.53180358279815
0.07208434242404264,0.14411756535882106,96.35579621783421
0.07208434242404264,0.19754563716600634,127.15135446124583
0.07208434242404264,0.27078086329144935,145.1278434272159
0.07208434242404264,0.3711662630303831,168.51856244454268
0.09587315155141828,0.0009041268484485816,14.966640477522674
0.09587315155141828,0.0012393098225811537,14.77759774334686
0.09587315155141828,0.0016987537080461752,14.527326663294218
0.09587315155141828,0.0023285252065462923,14.203919400569276
0.09587315155141828,0.0031917691257066405,13.800095721748022
0.09587315155141828,0.004375039670248723,13.32323489887176
0.09587315155141828,0.005996978904923887,12.814685391580554
0.09587315155141828,0.008220212545880184,12.385831594030066
0.09587315155141828,0.011267655826497122,12.277460568410845
0.09587315155141828,0.015444864365219434,12.931544586855779
0.09587315155141828,0.021170671072421578,15.032917636256741
0.09587315155141828,0.029019180943147135,19.56992923590761
0.09587315155141828,0.03977733439485107,28.123002566495273
0.09587315155141828,0.05452381080843174,41.92828081104844
0.09587315155141828,0.07473718363235711,65.1541103988178
0.09587315155141828,0.10244417135335088,96.0806759667899
0.09587315155141828,0.14042284889808232,137.3057656397454
0.09587315155141828,0.19248119470497022,177.46190120792005
0.09587315155141828,0.2638389023280856,183.72638479099413
0.09587315155141828,0.3616507393794328,182.93174811749628
0.12751258982610178,0.000872487410173898,33.02865199706585
0.12751258982610178,0.0011959408343666694,32.62823653277235
0.12751258982610178,0.0016393067253779314,32.09756452592285
0.12751258982610178,0.0022470397051810977,31.40407489827399
0.12751258982610178,0.003080074862436923,30.5171014955464
0.12751258982610178,0.004221937483499538,29.420731666264345
0.12751258982610178,0.005787117817154509,28.142134628797578
0.12751258982610178,0.007932550579092626,26.855448407863975
0.12751258982610178,0.010873350202640727,25.754088487261953
0.12751258982610178,0.014904379549861128,25.682738782979754
0.12751258982610178,0.020429814696152154,27.817576416034257
0.12751258982610178,0.028003670137547173,33.8716862352118
0.12751258982610178,0.038385347730062955,46.1767608121161
0.12751258982610178,0.052615779043271735,67.76054596666654
0.12751258982610178,0.07212179563407213,98.14657027385385
0.12751258982610178,0.0988591920534913,143.56991535370497
0.12751258982610178,0.13550882597343433,207.75904589366934
0.12751258982610178,0.18574541765183297,262.139491760515
0.12751258982610178,0.2546060002425057,246.83393743633462
0.12751258982610178,0.3489949640695594,210.39877780325884
0.1695934711757073,0.0008304065288242925,68.53606618831373
0.1695934711757073,0.0011382594927618645,67.87307008708996
0.1695934711757073,0.0015602414334300629,66.9814148939949
0.1695934711757073,0.002138662884932503,65.7939922875131
0.1695934711757073,0.0029315199797844875,64.2349600954675
0.1695934711757073,0.004018309501895557,62.23197911801509
0.1695934711757073,0.005507999728595123,59.747714063585704
0.1695934711757073,0.007549956267901352,56.8516570761081
0.1695934711757073,0.010348918383436786,53.873314438771104
0.1695934711757073,0.014185527426479558,51.7063477948783
0.1695934711757073,0.01944446568343476,52.3258663969948
0.1695934711757073,0.026653027014597423,59.244429689941114
0.1695934711757073,0.036533986616359114,76.47873796848683
0.1695934711757073,0.05007807095806776,104.75287311559526
0.1695934711757073,0.0686432941801738,145.18439322950218
0.1695934711757073,0.09409112103881422,214.9322772190431
0.1695934711757073,0.12897310894059383,312.3517797845809
0.1695934711757073,0.17678674295888605,388.1142383198803
0.1695934711757073,0.24232611544168423,331.3002622762699
0.1695934711757073,0.33216261152971716,257.3343845592177
0.22556161320737236,0.0007744383867926276,124.36881729814831
0.22556161320737236,0.0010615425273377322,123.79214768253473
0.22556161320737236,0.0014550835244796874,122.9460434576435
0.22556161320737236,0.001994520246421192,121.79874234979752
0.22556161320737236,0.0027339399742063305,120.26951525196063
0.22556161320737236,0.0037474815289415216,118.27071548701048
0.22556161320737236,0.005136768891143926,115.73098873808368
0.22556161320737236,0.007041100653130323,112.49070644316151
0.22556161320737236,0.009651416962321567,108.4226128446698
0.22556161320737236,0.013229444368072779,104.14822852873141
0.22556161320737236,0.01813393815345362,101.4705337146782
0.22556161320737236,0.02485665337139064,104.44163305029741
0.22556161320737236,0.03407165126499534,120.30704302819322
0.22556161320737236,0.04670288484046682,149.89473710626584
0.22556161320737236,0.06401684014249097,200.658855441527
0.22556161320737236,0.0877495220226374,288.40605958740935
0.22556161320737236,0.12028051678374686,411.1930632739295
0.22556161320737236,0.1648715843037065,481.23876407887633
0.22556161320737236,0.22599370236898841,413.4596838709567
0.22556161320737236,0.30977535471705114,330.0400299391856
0.29999999999999993,0.0006999999999999999,198.83432582100863
0.29999999999999993,0.000959507924463703,197.39637248018016
0.29999999999999993,0.001315222081583776,195.94140786869826
0.29999999999999993,0.0018028085852989711,194.57553310962794
0.29999999999999993,0.0024711558912650865,193.36435877670692
0.29999999999999993,0.003387276657505735,191.56375899166972
0.29999999999999993,0.004643026850325259,189.21448528117008
0.29999999999999993,0.006364315794835477,186.2987141691704
0.29999999999999993,0.008723730627048783,182.91039714428007
0.29999999999999993,0.011957840953628595,179.41011049818792
0.29999999999999993,0.016390918792118913,176.68449562647174
0.29999999999999993,0.022467452100398758,176.34065909422628
0.29999999999999993,0.030796711904058967,181.77677634107766
0.29999999999999993,0.042213841599100334,199.535810073018
0.29999999999999993,0.05786359362341758,237.72927965873976
0.29999999999999993,0.07931510945659509,300.5476223644261
0.29999999999999993,0.10871925150472711,384.8295918928569
0.29999999999999993,0.14902426194364002,448.2437170764915
0.29999999999999993,0.20427137181753896,451.17980141067153
0.29999999999999993,0.28000000000000014,415.90095064180014
