0.0010278649453936692, 0.17209302325581396
0.0011162056590730445, 0.17209302325581396
0.0013163171815293725, 0.17209302325581396
0.001531118671460251, 0.17131782945736435
0.0017566657247450618, 0.17131782945736435
0.0020715978788406688, 0.17054263565891478
0.0023767622046848335, 0.16976744186046516
0.002802864240120772, 0.16821705426356592
0.0034444705449221263, 0.1674418604651163
0.0038447375147524867, 0.1674418604651163
0.00453401575955283, 0.16511627906976747
0.005346866679193003, 0.16279069767441862
0.006392691003300933, 0.1604651162790698
0.008186687406321076, 0.15658914728682172
0.009923402180435673, 0.15193798449612406
0.014580263174617334, 0.1410852713178295
0.016499759371763477, 0.13643410852713178
0.01829101546321992, 0.13178294573643418
0.020841745009548763, 0.12635658914728687
0.0232636737246157, 0.12093023255813956
0.02632634363058744, 0.11317829457364348
0.029385613743163282, 0.10697674418604652
0.034180866515926646, 0.09844961240310085
0.03868078825991145, 0.08837209302325588
0.0443788036870476, 0.07829457364341091
0.05091618618162097, 0.06821705426356595
0.06004435665061443, 0.05581395348837209
0.06984261610621764, 0.045736434108527124
0.08236388593471379, 0.03410852713178297
0.09449680032987551, 0.025581395348837244
0.10693733358386007, 0.01782945736434116
0.12438776187376546, 0.007751937984496193
0.13694741724017157, 0.0023255813953488857
