0.001, 0.2327455919395466
0.001239788043299457, 0.23123425692695215
0.0015165637537998221, 0.22896725440806046
0.002121856711376006, 0.22518891687657433
0.002702289830197501, 0.22141057934508818
0.0038837899889721792, 0.2146095717884131
0.005289841850143304, 0.2070528967254408
0.006827988445023389, 0.19949622166246853
0.008579746107250187, 0.19193954659949625
0.01122428643184423, 0.18060453400503781
0.013730045274110252, 0.17153652392947105
0.01725256324632119, 0.15793450881612095
0.020544634820832613, 0.1473551637279597
0.023816327495815325, 0.135264483627204
0.02687712002011361, 0.12468513853904284
0.02992653616309939, 0.11335012594458443
0.0333219320392613, 0.10277078085642316
0.037102561712379356, 0.0876574307304786
0.0396803023120174, 0.0801007556675063
0.04477987833606472, 0.06649874055415617
0.051218288439785806, 0.05516372795969776
0.05780068677098926, 0.04685138539042821
0.06791154038404164, 0.03853904282115872
0.07663929806026518, 0.034005037783375325
0.08648871714519951, 0.02947103274559193
0.10579683700286609, 0.02267002518891692
0.12100820982502908, 0.015869017632241855
0.14217571429372133, 0.00906801007556679
0.16481691707351126, 0.003022670025188967
0.16704596955990061, 0.0007556675062972973
