bin_edges bin_midpoints muons muons__err nue nue__err numu numu__err nutau nutau__err noise noise__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err nue_cc nue_cc__err numu_cc numu_cc__err nutau_cc nutau_cc__err nu_nc nu_nc__err nu nu__err
-1.1 -1.0691176470588237 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 nan 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-1.0382352941176471 -1.0073529411764706 0.0001254144381569895 3.532504596650612e-05 1.6409082557681576e-05 6.218247621477948e-07 5.749756078499663e-05 1.8858344926066789e-06 3.5990245221073195e-06 1.3828566001389254e-07 1.2215776488631036e-06 6.107888244315538e-07 0.00020414168367063814 3.5386354661308524e-05 0.00022117849220888304 2.5711477460200884e-05 1.083455804967946 0.2261310306943768 1.5541189977524244e-05 6.069615780606442e-07 5.215669083706346e-05 1.7861319496553662e-06 2.7512829053246114e-06 1.2175109012849243e-07 7.056504144873309e-06 6.234321657739805e-07 7.750566786478538e-05 1.9905176944932534e-06
-0.9764705882352942 -0.9455882352941177 0.0004601122524174253 6.559965886590924e-05 3.966600110221131e-05 9.432709703576472e-07 0.00014626007693281082 3.043136240200229e-06 8.834865309559288e-06 2.1482816692319332e-07 7.3294658931786246e-06 1.4961209604516866e-06 0.0006622026616551853 6.569436970314283e-05 0.0005768574188691139 4.1523105603822537e-05 0.8711191486715719 0.10677215176537047 3.673575131958994e-05 9.11783947762392e-07 0.00013275059827884197 2.891156085799174e-06 6.377445526395764e-06 1.8261558269251703e-07 1.8897148219753334e-05 9.864621180512326e-07 0.0001947609433445817 3.1932098962083617e-06
-0.9147058823529413 -0.8838235294117648 0.0002980721766202361 5.0516790543725346e-05 3.767488119771941e-05 9.289912802687859e-07 0.00014242435543370454 3.05238858954973e-06 8.46134082872788e-06 2.110853259873419e-07 9.772621190904829e-06 1.7275716785140384e-06 0.0004964053752712928 5.0647362109573864e-05 0.0006276686941062898 4.331325484801419e-05 1.2644276741831404 0.15574374347154718 3.480127466442828e-05 8.991763925515829e-07 0.0001295486262878725 2.9074209414087586e-06 6.3094090056464645e-06 1.828648963788846e-07 1.7901267502205083e-05 9.641595456583194e-07 0.00018856057746015212 3.1976019006868368e-06
-0.8529411764705883 -0.8220588235294118 0.0004694264710923197 6.221826916477666e-05 3.8133113198704536e-05 9.293744978203837e-07 0.00013569954824875965 2.9768212748281423e-06 7.792946415866384e-06 2.008643917851467e-07 1.0078015603120605e-05 1.7543573328761788e-06 0.000661130094558771 6.232139549043627e-05 0.0006485909839098327 4.40292249198945e-05 0.9810338226135256 0.11396123897152695 3.571720428936736e-05 9.063567762734637e-07 0.00012153914072065269 2.8007553925967274e-06 5.783983947245288e-06 1.7425220310950597e-07 1.8585278906064943e-05 1.0341523862616168e-06 0.0001816256078633305 3.1249877381128315e-06
-0.7911764705882354 -0.7602941176470589 0.0004167316493892379 6.247347173046644e-05 3.6234725309559726e-05 8.978183994490549e-07 0.00012499377707952448 2.850379702553937e-06 7.625140998423271e-06 1.978018192630595e-07 9.772621190904834e-06 1.7275716785140352e-06 0.0005953579139676502 6.256907416486693e-05 0.0005619129261522975 4.098171209788096e-05 0.9438237284989378 0.120735991074415 3.357911383816677e-05 8.688126369849491e-07 0.00011471195998137822 2.723810828893899e-06 5.477944380346335e-06 1.6782766634475818e-07 1.5068915253049546e-05 8.761262116789302e-07 0.00016885364338750877 2.9949737706404904e-06
-0.7294117647058824 -0.698529411764706 0.00033441324368592884 4.9300961509725476e-05 3.736486108155247e-05 9.340225222793243e-07 0.00011863023141949532 2.7752809311077213e-06 7.212114021699619e-06 1.9378588951999777e-07 8.551043542041725e-06 1.615995333023375e-06 0.0005061714937507179 4.941465756219968e-05 0.000651579882453196 4.4130558137748244e-05 1.2872709951028765 0.15295069657171886 3.4511495988467794e-05 8.996446368782645e-07 0.00010586123550140048 2.6167115494499254e-06 5.088178612160766e-06 1.6257358904423087e-07 1.7667174919648412e-05 9.624380089884357e-07 0.00016320720652274675 2.9346439800548684e-06
-0.6676470588235295 -0.636764705882353 0.0003423966265055176 5.701759600324519e-05 3.603214973791793e-05 8.975997180421839e-07 0.0001190814700994254 2.7953797307593133e-06 7.086241448467974e-06 1.9177716019047413e-07 7.634860305394398e-06 1.5269720610788758e-06 0.0005122313480967234 5.711387317663492e-05 0.0005439795348921178 4.03224458516406e-05 1.061980171485716 0.1421895455449617 3.306468193035946e-05 8.64549287030498e-07 0.00010718086598881203 2.646252123711363e-06 5.164489804598365e-06 1.6371071883681777e-07 1.6774688351852144e-05 9.378760747119336e-07 0.00016219986128581336 2.9422120202562134e-06
-0.6058823529411765 -0.5750000000000001 0.00039458826376003576 5.5475357127704775e-05 3.42206265370122e-05 8.804642951890775e-07 0.00011468484805824235 2.7518632270994213e-06 6.317473468270773e-06 1.816239224736362e-07 8.551043542041725e-06 1.615995333023374e-06 0.0005583622553656029 5.557434340779671e-05 0.0005529462305222077 4.065341539115804e-05 0.9903001594549959 0.12254067856280722 3.203720949142342e-05 8.558613798003779e-07 0.00010345375833064902 2.613003934427188e-06 4.67084547998818e-06 1.5602927230248093e-07 1.5040236250877973e-05 8.921967232207947e-07 0.00015522294806352647 2.894988056103059e-06
-0.5441176470588236 -0.5132352941176471 0.00043160371600252834 6.509562138289242e-05 3.379332305677293e-05 8.75023365655403e-07 0.00010622371089392661 2.6353196873316006e-06 6.313823913080611e-06 1.788779874062199e-07 9.772621190904829e-06 1.7275716785140352e-06 0.0005877071950572134 6.517796406922007e-05 0.0005858241144992037 4.184457960708599e-05 0.9967958864995241 0.13149138524563783 3.1572118553518675e-05 8.501445771845142e-07 9.538475165315856e-05 2.4918296623094193e-06 4.5913954975601275e-06 1.5170124869841153e-07 1.4737150256567754e-05 8.868129273746731e-07 0.00014633085786378008 2.782547947342332e-06
-0.48235294117647065 -0.4514705882352942 0.0003000069084611097 4.734694098143876e-05 3.149888276714162e-05 8.375465913416059e-07 0.00010809525387848982 2.6714225340227498e-06 5.833458040639889e-06 1.728695221906153e-07 7.024071480962845e-06 1.4646201491479735e-06 0.00045245857462834386 4.7452563671531914e-05 0.0005619129261522975 4.098171209788096e-05 1.2419102160100757 0.1586457766047553 2.895317724141062e-05 8.032903200198344e-07 9.794834980131617e-05 2.545854512295652e-06 4.314647233701226e-06 1.4874484515983797e-07 1.4211420409844002e-05 8.479923081488166e-07 0.00014542759468627112 2.804971750241875e-06
-0.4205882352941177 -0.38970588235294124 0.00042484869757087294 6.423920081954241e-05 3.2622857461805674e-05 8.604838412373401e-07 0.00010566829615865307 2.6372234538384836e-06 5.814015347907204e-06 1.7435567244734066e-07 7.024071480962845e-06 1.4646201491479735e-06 0.0005759779380202017 6.431598412526866e-05 0.0006456020853664694 4.392765794512769e-05 1.1208798857567106 0.14656751646502605 3.0255155060442738e-05 8.336804542242174e-07 9.38779919047828e-05 2.4758014001483643e-06 4.231555466434095e-06 1.4901324318749839e-07 1.5740466536705605e-05 9.375282756501885e-07 0.000144105168968367 2.7795287167109438e-06
-0.35882352941176476 -0.3279411764705883 0.000412315988481776 6.073545499438708e-05 2.9825561680628562e-05 8.141792391557e-07 0.00010011593896260585 2.576429269405223e-06 5.363885535613656e-06 1.6528614558024678e-07 7.329465893178622e-06 1.496120960451678e-06 0.0005549508405538028 6.08141600815728e-05 0.0005649018246956608 4.109056145851651e-05 1.0179312894308397 0.13388728802982147 2.7544850723680137e-05 7.866554776845895e-07 8.9458954694039e-05 2.4277920247265867e-06 3.904010540456567e-06 1.409406406466541e-07 1.4397570220667147e-05 8.918127065465443e-07 0.00013530538617884078 2.7070639304679985e-06
-0.2970588235294118 -0.26617647058823535 0.00039302716977874396 6.083170710805559e-05 2.82116855850314e-05 7.860866298971353e-07 0.00010746513691537001 2.691125183821395e-06 4.966945472054238e-06 1.6072176886029723e-07 5.19170500766819e-06 1.2591734190390613e-06 0.0005388626427588678 6.090950685903771e-05 0.000588813013042567 4.195119017377547e-05 1.0926959234508509 0.1459994867222119 2.6345132805818093e-05 7.656546005210726e-07 9.492382468903726e-05 2.5206620209718968e-06 3.729427594943821e-06 1.4006897990509164e-07 1.5645382882657766e-05 9.624630493091465e-07 0.00014064376797245614 2.808187748653291e-06
-0.23529411764705888 -0.2044117647058824 0.0003893538313415386 5.8820763070466876e-05 2.8317528469318057e-05 7.912313692580307e-07 9.96046972488028e-05 2.559521552326928e-06 4.8112415010612145e-06 1.5569377391271544e-07 8.551043542041725e-06 1.6159953330233755e-06 0.0005306383421027623 5.8904117405459124e-05 0.0005738685203257506 4.141539308619054e-05 1.0814682520898886 0.1431902267404908 2.632561543385514e-05 7.653130186885787e-07 8.947994707640648e-05 2.422663209338765e-06 3.5326366788122573e-06 1.3280450380834263e-07 1.3395268030108685e-05 8.536979144109412e-07 0.00013273346721918677 2.6835495538110098e-06
-0.17352941176470593 -0.14264705882352946 0.0004336928328738594 6.139645248691609e-05 2.6105271147310213e-05 7.547575933279946e-07 0.00010163933441716087 2.6346217948330834e-06 4.469823829287753e-06 1.5120105180898603e-07 8.551043542041725e-06 1.615995333023374e-06 0.00057445830580966 6.147901732850862e-05 0.000588813013042567 4.195119017377547e-05 1.0249882490821942 0.13178018803219851 2.4351999849208003e-05 7.315260121045769e-07 9.128690972635064e-05 2.496042603638359e-06 3.3630775688852007e-06 1.3204525322272465e-07 1.3204402271683276e-05 8.665409447115267e-07 0.00013221442939376113 2.7447682569871072e-06
-0.11176470588235299 -0.08088235294117652 0.00047669016255765407 6.6192693910352e-05 2.5596098982602795e-05 7.505867808964852e-07 9.915632953888011e-05 2.6095464182012883e-06 4.653684507268047e-06 1.547741058797123e-07 8.24564912982595e-06 1.5868759149160681e-06 0.000614341924716231 6.626754839532806e-05 0.0006067464043027468 4.2585249136425045e-05 0.9876363306688004 0.1271004433397251 2.3488484993381633e-05 7.203472735796579e-07 8.928162674551877e-05 2.472871102086515e-06 3.3301690091737345e-06 1.308011937827559e-07 1.3277746641511156e-05 8.632372853068736e-07 0.00012940611302874951 2.7197551449082172e-06
-0.050000000000000044 -0.019117647058823573 0.0004264117979876456 6.297577839406249e-05 2.680728486709055e-05 7.827044247956638e-07 9.751709307699169e-05 2.5812457878640597e-06 4.210720957642088e-06 1.4575696974891288e-07 8.24564912982595e-06 1.5868759149160681e-06 0.0005631925460191959 6.305365604495588e-05 0.0005380017378053912 4.010028192486245e-05 0.9552714104761143 0.1284832871069588 2.5220912189289052e-05 7.61669975875724e-07 8.728149599948921e-05 2.439702029688289e-06 3.18632959991497e-06 1.272451451502438e-07 1.2846361113029318e-05 8.649986447452421e-07 0.00012853509890172442 2.7012406646189246e-06
0.0117647058823529 0.04264705882352937 0.0004309239018454587 5.9020036076377394e-05 2.531312657491243e-05 7.464850247990553e-07 9.3273390321566e-05 2.524479190117284e-06 3.96785215403372e-06 1.4069828967736105e-07 6.413282656531294e-06 1.3994930107953362e-06 0.0005598915535525022 5.909545896451314e-05 0.0006306575926496531 4.3416259166717064e-05 1.1263924034005184 0.141942097817949 2.3427617219728795e-05 7.211925628806567e-07 8.362816274624617e-05 2.3926662621472433e-06 2.9279387531518487e-06 1.2073762208135483e-07 1.2570650331384476e-05 8.309530396746928e-07 0.00012255436905051175 2.6362911603809024e-06
0.07352941176470584 0.10441176470588232 0.00040102526693217477 6.0854242323935126e-05 2.3417662580886048e-05 7.200329387694338e-07 9.13558448229837e-05 2.5071487730468086e-06 3.7474954777288495e-06 1.3732789185206308e-07 7.940254717610174e-06 1.5572120672304363e-06 0.0005274865245313836 6.09301798749645e-05 0.0005828352159558405 4.1737696725996236e-05 1.1049291097504879 0.15016819066274595 2.171095807050943e-05 6.961376667892571e-07 8.219903292569288e-05 2.3831512070515026e-06 2.639183570326588e-06 1.147505647518659e-07 1.1971828315068736e-05 8.036892024150786e-07 0.000118521002881598 2.612106688667837e-06
0.1352941176470588 0.16617647058823526 0.00038328369935816653 5.8404773523040954e-05 2.2906046514726675e-05 6.993731614927007e-07 9.195497446217935e-05 2.517787936478767e-06 3.543459644156778e-06 1.3289635011503007e-07 6.107888244315518e-06 1.3657653313261308e-06 0.0005077960682235449 5.847930339504675e-05 0.0006456020853664694 4.392765794512769e-05 1.2713806304665178 0.17006178218643347 2.1340722004455777e-05 6.796355588106024e-07 8.171346057521018e-05 2.3728015055749637e-06 2.6275058899775763e-06 1.1475147472363993e-07 1.269105398962393e-05 8.601009606111821e-07 0.0001184044806210649 2.616493904439345e-06
0.19705882352941173 0.2279411764705882 0.0005106234263385847 6.256464834983612e-05 2.2161533385647512e-05 6.837434352400127e-07 9.13744198270585e-05 2.531354039632588e-06 3.298242345190546e-06 1.2843815496819988e-07 7.940254717610174e-06 1.5572120672304363e-06 0.0006353978766140915 6.2639060395889e-05 0.0005649018246956608 4.109056145851651e-05 0.8890521128366211 0.10892067252918756 2.049911128835548e-05 6.598200691979831e-07 8.097040746163144e-05 2.383413392698984e-06 2.49561330719568e-06 1.1188897737437283e-07 1.2869063500714224e-05 8.736209998496274e-07 0.00011683419555789664 2.6252151757236647e-06
0.2588235294117647 0.28970588235294115 0.00042306441818203133 6.0646889048386344e-05 2.146380775469251e-05 6.819160892583531e-07 8.939858929936408e-05 2.504650353794011e-06 3.4049460402780758e-06 1.3077946132648614e-07 7.940254717610174e-06 1.5572120672304363e-06 0.0005452720159939762 6.072252833079883e-05 0.0006844577664301922 4.5230242328301637e-05 1.2552592950923667 0.16254655615011518 1.9908533163433274e-05 6.613353679892883e-07 8.094893446523414e-05 2.387622530982965e-06 2.4432246489585374e-06 1.1076049625004957e-07 1.0966650816708959e-05 7.778254997839084e-07 0.00011426734309433264 2.5991125822200595e-06
0.3205882352941176 0.3514705882352941 0.0004990252826073274 6.611032494564652e-05 2.0866872882829412e-05 6.718020762807374e-07 8.900928722727457e-05 2.477710493755865e-06 3.085539432690749e-06 1.2505706855529038e-07 7.329465893178622e-06 1.496120960451678e-06 0.0006193164480433008 6.61771822378245e-05 0.0006396242882797428 4.372381620511985e-05 1.0327907329130426 0.1310095379665504 1.943017766252329e-05 6.523930931892252e-07 8.088593608196853e-05 2.3635318975020846e-06 2.2211279874521625e-06 1.05951987047081e-07 1.0397637620577355e-05 7.63032830167067e-07 0.00011296169954279276 2.5702152810531016e-06
0.38235294117647056 0.41323529411764703 0.0005865953508115158 7.257431571573296e-05 2.0305395764035062e-05 6.556141282369555e-07 8.646462635647154e-05 2.457612794935362e-06 2.8225758059524438e-06 1.1769769467766347e-07 8.551043542041747e-06 1.615995333023374e-06 0.0007047389922800165 7.263694848908195e-05 0.0006844577664301922 4.5230242328301637e-05 0.9712216493311812 0.11891057791360363 1.8339005823833805e-05 6.228790473725606e-07 7.838920705336844e-05 2.3425379979921993e-06 2.03726137051434e-06 9.918645091055072e-08 1.0804401671790425e-05 7.731277132330566e-07 0.00010959259792645767 2.5462802835325447e-06
0.4441176470588235 0.475 0.0007002905765653811 7.74272569192615e-05 1.9775283356000816e-05 6.551144610480351e-07 8.70527293162119e-05 2.4475288058807136e-06 2.8632635702270997e-06 1.1944612741995164e-07 4.275521771020863e-06 1.1426812583466411e-06 0.0008142573745788419 7.747722035598303e-05 0.0007292912445806414 4.668808775924193e-05 0.8956519981877382 0.10271543401214356 1.8355585677711298e-05 6.363732795396012e-07 7.840320686993695e-05 2.32953370485872e-06 2.1942233131285384e-06 1.0456560544889384e-07 1.0736807494526706e-05 7.688987451783919e-07 0.0001096912762424386 2.5365014468842238e-06
0.5058823529411764 0.5367647058823529 0.0007280106590804519 7.31846446340704e-05 1.806288417410644e-05 6.264247453907909e-07 8.724305219994614e-05 2.467127799585318e-06 2.606213941131266e-06 1.1098021310957682e-07 7.329465893178622e-06 1.496120960451678e-06 0.0008432522752888144 7.324426279438068e-05 0.0007711358241877274 4.800881941529019e-05 0.9144782015839957 0.09772729873040639 1.662720432264444e-05 6.035750231644373e-07 7.804983505265255e-05 2.332511039334379e-06 1.9542949868694983e-06 9.55945919458758e-08 1.127269515485774e-05 8.230001933471627e-07 0.00010791215031518489 2.547831263805824e-06
0.5676470588235294 0.5985294117647059 0.0008090587357524193 7.946089492737593e-05 1.8561293973163792e-05 6.335779610961708e-07 8.207640916343857e-05 2.3728294784563178e-06 2.812993820346392e-06 1.1967640731338664e-07 8.24564912982595e-06 1.5868759149160681e-06 0.0009207550818391939 7.951476630813866e-05 0.0008488471863151728 5.036981356641538e-05 0.9219033411356403 0.09659711938228115 1.7124618910784473e-05 6.090759997959764e-07 7.402569595637183e-05 2.2596267512080212e-06 2.1247338012272965e-06 1.0414327708144365e-07 1.01756482885673e-05 7.472153361794727e-07 0.00010345069695694916 2.458874378467754e-06
0.6294117647058823 0.6602941176470588 0.000982286703183787 9.280099692121537e-05 1.724313228258327e-05 6.027113574684728e-07 7.940967433154797e-05 2.3428767058302144e-06 2.424881307522514e-06 1.0879480355596041e-07 7.024071480962845e-06 1.4646201491479735e-06 0.0010883884625864035 9.284413988131475e-05 0.0008877028673788955 5.150974477948994e-05 0.8156121622875286 0.08414578240488137 1.602473170444667e-05 5.852811896574555e-07 7.152292997650022e-05 2.221776299735831e-06 1.8134136739247908e-06 9.533300569791501e-08 9.690796882794693e-06 7.586851153672347e-07 9.907768792165317e-05 2.4216045400568924e-06
0.6911764705882353 0.7220588235294118 0.0008669840677344691 8.350768538196442e-05 1.6474477480007618e-05 5.918376908838516e-07 7.85651953800412e-05 2.3589796217066418e-06 2.1910841507334284e-06 1.0313001457643655e-07 8.24564912982595e-06 1.5868759149160681e-06 0.0009724604738750773 8.355822751548994e-05 0.0010222033018302433 5.527442410248662e-05 1.0511515164795848 0.10671649636774382 1.5192133574813173e-05 5.69728748254641e-07 6.975386971354129e-05 2.2205726485378277e-06 1.682299327115857e-06 9.064420038050038e-08 1.0600812280702963e-05 8.135967712936172e-07 9.723075701076889e-05 2.4342745342061397e-06
0.7529411764705882 0.7838235294117647 0.001100321931184265 9.697295989766804e-05 1.586380436353202e-05 5.817923658551541e-07 7.575418040530191e-05 2.2926379730090627e-06 2.0227285622611116e-06 9.842338434800768e-08 6.413282656531294e-06 1.3994930107953362e-06 0.0012003759271718912 9.701194715289883e-05 0.0013838600255772007 6.431342950478052e-05 1.1528555298818777 0.10747786940704565 1.4663989440408601e-05 5.627039512263666e-07 6.862587150770621e-05 2.1820300451919894e-06 1.5181826357775571e-06 8.548257969091511e-08 8.832669747207197e-06 7.205277708456735e-07 9.364071333109597e-05 2.3673526131180365e-06
0.8147058823529412 0.8455882352941176 0.0015702254802251049 0.00012166606838131432 1.580378197308663e-05 5.743134280710787e-07 7.606958841703606e-05 2.293474057363603e-06 2.0340807032275843e-06 1.0040806139394531e-07 4.5809161832366386e-06 1.1827874725365e-06 0.0016687138475016917 0.00012169482783798207 0.0016498719959365331 7.022321557284726e-05 0.9887087581892081 0.08348583295005875 1.4783580608134991e-05 5.587329771299661e-07 6.898738183465994e-05 2.1770121591939107e-06 1.4709943322556038e-06 8.546111800650638e-08 8.665494318298075e-06 7.355765497580363e-07 9.390745109334256e-05 2.366419435403496e-06
0.8764705882352941 0.9073529411764705 0.002287117130814458 0.000136513250485415 1.520784033130062e-05 5.620670482148583e-07 7.084812890347861e-05 2.204796443023854e-06 2.0474324477286327e-06 9.979428083418434e-08 1.1299593251983708e-05 1.857641687588622e-06 0.00238652012574895 0.00013654488418228444 0.0023403075594534517 8.363576899552311e-05 0.980636003946962 0.06615261686675047 1.379479915132268e-05 5.384386861946124e-07 6.399604369147112e-05 2.094870814082715e-06 1.5779308679018163e-06 8.725653878796552e-08 8.734627971804156e-06 7.078078625579969e-07 8.810340168250789e-05 2.277499861766589e-06
0.9382352941176468 0.9691176470588234 0.005436082586948579 0.00020853932349601556 1.4318625529278865e-05 5.380732156779463e-07 6.499277548831159e-05 2.0814615644840694e-06 1.930092596272564e-06 9.815274058502358e-08 6.413282656531294e-06 1.3994930107954012e-06 0.005523737363218973 0.00020855512380148664 0.005251494740689291 0.00012528441635305715 0.9507140537958104 0.04246063677437226 1.320830901795529e-05 5.192596699477545e-07 5.931061345414226e-05 1.986722192287366e-06 1.4338249773036696e-06 8.402104514474847e-08 7.265399457458393e-06 6.385143882352205e-07 8.124149361386501e-05 2.1521242971396567e-06
1.0 0.9691176470588234 0.005436082586948579 0.00020853932349601556 1.4318625529278865e-05 5.380732156779463e-07 6.499277548831159e-05 2.0814615644840694e-06 1.930092596272564e-06 9.815274058502358e-08 6.413282656531294e-06 1.3994930107954012e-06 0.005523737363218973 0.00020855512380148664 0.005251494740689291 0.00012528441635305715 0.9507140537958104 0.04246063677437226 1.320830901795529e-05 5.192596699477545e-07 5.931061345414226e-05 1.986722192287366e-06 1.4338249773036696e-06 8.402104514474847e-08 7.265399457458393e-06 6.385143882352205e-07 8.124149361386501e-05 2.1521242971396567e-06
