bin_edges bin_midpoints muons muons__err nue nue__err numu numu__err nutau nutau__err noise noise__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err nue_cc nue_cc__err numu_cc numu_cc__err nutau_cc nutau_cc__err nu_nc nu_nc__err nu nu__err
37 37.5 0.04775555539090419 0.0024931648993998527 3.28274002304417e-06 2.1813803567368534e-07 3.362368947257069e-05 1.546596339976929e-06 3.224176535638126e-07 2.8360346517323832e-08 0.0 0.0 0.04779278423805337 0.0024931653888076153 0.05972118179494179 0.0004224932582596265 1.249585742849249 0.06578276055095214 2.9983986113025357e-06 2.0927670930589232e-07 3.1058035672660436e-05 1.4893446595712856e-06 2.752044344021907e-07 2.65674585007373e-08 2.862770678260275e-06 4.2013415237108685e-07 3.722884714917885e-05 1.5621615635690114e-06
38 38.5 0.046630837208114145 0.00243252678233096 3.1169261308128944e-06 2.15147699124688e-07 3.097756521160122e-05 1.4505558466206929e-06 3.0624439498151343e-07 2.8128547968522348e-08 0.0 0.0 0.046665237943851544 0.002432527224503238 0.05848975559507612 0.0004181147513539764 1.2533902787649351 0.06594719891476082 2.8835936252576825e-06 2.0724395480313633e-07 2.8143538058931355e-05 1.382626542821819e-06 2.5198749453590915e-07 2.5091425316128488e-08 3.1216165586704647e-06 4.426694234669358e-07 3.44007357373971e-05 1.4666942461927404e-06
39 39.5 0.04466675137607354 0.002377159910681644 3.300306151515081e-06 2.2278925297698322e-07 2.9663493425424736e-05 1.4356988845527642e-06 2.592165380663203e-07 2.5751563210581292e-08 0.0 0.0 0.04469997439218855 0.0023771603548102187 0.05695346174378739 0.00041258710455551405 1.2741273908590913 0.06838432289899421 2.997166879236193e-06 2.1343044297202985e-07 2.7616670661729376e-05 1.3897259437071338e-06 2.2156495480918185e-07 2.452101818200379e-08 2.387015929325789e-06 3.6611076355401826e-07 3.3223016114999895e-05 1.4531102784564243e-06
40 40.5 0.045657049069311596 0.0024487532900285265 2.8808365356618183e-06 2.022659642852663e-07 2.8815560551759267e-05 1.413854176103975e-06 2.29163169984236e-07 2.223187915187064e-08 0.0 0.0 0.045688974629569 0.0024487537066464936 0.05510931134253224 0.0004058523628087538 1.206184025562845 0.06525427092704614 2.6291448199725065e-06 1.9516229789652088e-07 2.6450167090114747e-05 1.354023971215021e-06 1.9751383115470914e-07 2.066665844194015e-08 2.648734516156638e-06 4.104790617427599e-07 3.192556025739673e-05 1.4284219992864465e-06
41 41.5 0.04241374993306067 0.0023496520168675996 2.767729393020682e-06 2.0024434922824346e-07 2.7502368027805536e-05 1.3905634487003678e-06 1.947967021014886e-07 1.871955093927575e-08 0.0 0.0 0.0424442148271836 0.00234965243695422 0.05374338470821522 0.00040079112299275927 1.2662122488786154 0.07072891139627684 2.607368084030573e-06 1.9744481575497378e-07 2.509616496840783e-05 1.3309589206736084e-06 1.6410043364805358e-07 1.7443576204485077e-08 2.5972606368444144e-06 4.041961698317845e-07 3.0464894122930743e-05 1.4050320017161846e-06
42 42.5 0.045940569848639826 0.0024237618507947324 2.5419863946541525e-06 1.899751303381907e-07 2.476691356422256e-05 1.3234232767194563e-06 1.9853042225030127e-07 2.036807039757442e-08 0.0 0.0 0.04596807727902095 0.0024237622196334532 0.05299914897091776 0.00039800638080145126 1.1529555314924096 0.06140545874519229 2.320775225353455e-06 1.832470811136603e-07 2.3305107100052986e-05 1.2860858964627849e-06 1.6932047050429408e-07 1.8770088833755848e-08 1.7122275852224367e-06 3.1623699301277906e-07 2.7507430381128183e-05 1.3371441873641845e-06
43 43.5 0.042216379123927936 0.002354620929601841 2.1171639015802464e-06 1.6398541551463654e-07 2.498110089576705e-05 1.3091682724187439e-06 1.9167311077076046e-07 1.9905213801944596e-08 0.0 0.0 0.042243669061836055 0.0023546212993447667 0.05218915746566631 0.0003949532842356006 1.2354314533917994 0.0694935450716225 1.9078711551767657e-06 1.5643911854561015e-07 2.2867057515799093e-05 1.2544625533356248e-06 1.6619075080652468e-07 1.9366894715853408e-08 2.3488184863352385e-06 3.777359228380986e-07 2.728993790811346e-05 1.3195487863454331e-06
44 44.5 0.04264039267557791 0.0023031728521593414 2.1769969783268924e-06 1.6891236998886008e-07 2.2819543886895556e-05 1.245573524063258e-06 1.7723539207708736e-07 1.9020034772444296e-08 0.0 0.0 0.04266556645183521 0.002303173195239635 0.051080276106078536 0.0003907349009853772 1.1972248432173664 0.06527424832845145 2.011415482936971e-06 1.657308025699769e-07 2.0602704510835206e-05 1.1867632692350142e-06 1.5454330696764057e-07 1.765898150498082e-08 2.405112956557244e-06 3.796853415022276e-07 2.517377625730205e-05 1.2571183533404448e-06
45 45.5 0.03791320458680616 0.0022320692243199707 1.5462093541408067e-06 1.3559044632509944e-07 2.1951144401201327e-05 1.209333756370619e-06 1.4626588986290517e-07 1.504337538669287e-08 0.0 0.0 0.037936848206451365 0.002232069556097113 0.0493736150378181 0.0003841519570002398 1.3014685555618153 0.07724042594150901 1.43580906726698e-06 1.304628592066627e-07 1.9495794892827185e-05 1.1386390222702847e-06 1.2952710537104083e-07 1.4533176458436646e-08 2.582488579737363e-06 4.09107091955359e-07 2.364361964519862e-05 1.2170041933268283e-06
46 46.5 0.04226862770649063 0.0023611433428275723 1.8504021517019853e-06 1.5368068295238494e-07 2.2707399965962715e-05 1.283302520049662e-06 1.2529185882234791e-07 1.51859587879647e-08 0.0 0.0 0.04229331080046712 0.0023611436966209163 0.04927797028443047 0.00038377969409940577 1.165148089656916 0.06567757233966787 1.697989004937131e-06 1.4885491374828968e-07 2.0324084665315768e-05 1.219219842809366e-06 1.1640207250441895e-07 1.5028894134808494e-08 2.5446182337308595e-06 4.022847816123549e-07 2.4683093976482494e-05 1.292560916793833e-06
47 47.5 0.03612857409759385 0.0021536656268892063 1.6165743726523351e-06 1.3756794673995914e-07 1.9841761601141482e-05 1.1884518476773236e-06 1.1765496265889012e-07 1.324663733018165e-08 0.0 0.0 0.03615015008853031 0.002153665959233763 0.0477207541433382 0.0003776671716567658 1.320070705833086 0.07933484554825293 1.4642554333886559e-06 1.3293899245850904e-07 1.839512398319615e-05 1.1439205158193233e-06 9.43134552671733e-08 1.198894339098589e-08 1.6222980646025952e-06 3.2426463055122583e-07 2.1575990936448243e-05 1.1964607004070174e-06
48 48.5 0.04027809755762064 0.002270089082087361 1.7793468142107e-06 1.457630123605815e-07 2.0168309844528775e-05 1.176178270384241e-06 8.378072024728921e-08 1.1034820874290702e-08 0.0 0.0 0.04030012899499963 0.0022700893914945693 0.04681212898615576 0.0003740544133390958 1.1615875718900088 0.06608678446146259 1.5731527279919111e-06 1.3692388074955193e-07 1.856177223933178e-05 1.1250110324588081e-06 6.965240305105078e-08 1.035499284082796e-08 1.82686000861354e-06 3.4678343186775676e-07 2.203143737898594e-05 1.1852273818843407e-06
