# all rates in Hertz, MC rates scaled by 0.9304512573921757
bin_edges bin_midpoints nuenuebar nuenuebar__err nuenuebar_frac nuenuebar_frac__err numunumubar numunumubar__err numunumubar_frac numunumubar_frac__err nutaunutaubar nutaunutaubar__err nutaunutaubar_frac nutaunutaubar_frac__err nue_ccnuebar_cc nue_ccnuebar_cc__err nue_ccnuebar_cc_frac nue_ccnuebar_cc_frac__err numu_ccnumubar_cc numu_ccnumubar_cc__err numu_ccnumubar_cc_frac numu_ccnumubar_cc_frac__err nutau_ccnutaubar_cc nutau_ccnutaubar_cc__err nutau_ccnutaubar_cc_frac nutau_ccnutaubar_cc_frac__err nuall_ncnuallbar_nc nuall_ncnuallbar_nc__err nuall_ncnuallbar_nc_frac nuall_ncnuallbar_nc_frac__err muon muon__err muon_frac muon_frac__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err
0.0 2.9411764705882355 9.157877608050297e-07 1.7511127155839773e-08 0.168451181774914 0.020856627962359445 3.383898786309723e-06 3.7210182222543195e-08 0.622438706823826 0.07644909770490993 2.0088304508810404e-07 5.281338752912147e-09 0.03695068638380585 0.004623340905261717 8.445927345965956e-07 1.6897639958567517e-08 0.15535547683694423 0.019256919553299466 2.9994766496842897e-06 3.491457279004132e-08 0.5517276032401014 0.06779695988903063 1.580023538876647e-07 4.70695512571468e-09 0.029063156742997514 0.003659161958866643 4.98497854034306e-07 1.3871435343536281e-08 0.09169433816250258 0.011503386880208301 1.3423128138213952e-06 7.135483062823035e-07 0.24690675009792315 0.13468144482083608 5.842882406024253e-06 7.147519256166224e-07 5.507609354369818e-06 1.5298914873249496e-07 0.9426185522219729 0.11824473999706663
5.882352941176471 8.823529411764707 1.2013076921445233e-06 1.9765374524594486e-08 0.19297428196415156 0.004809867224654666 4.333094425802395e-06 4.243363444405729e-08 0.6960546336046342 0.014707096083662625 2.293730321037777e-07 5.449375466048237e-09 0.03684576104990237 0.0011145287007926121 1.1170761379531217e-06 1.9163903874721294e-08 0.179443590539215 0.0045567763818618965 3.766692991721518e-06 3.945068884717155e-08 0.6050696921446294 0.012980662530675466 1.8125525479267626e-07 4.829653157967679e-09 0.0291162729370404 0.0009481943255856882 6.987507655833805e-07 1.655419715169456e-08 0.11224512099780344 0.0033893803394068334 9.267652452272798e-07 1.1606245234220618e-07 0.14887264846178108 0.018851110322327634 6.690540395277976e-06 1.2526560541060833e-07 7.228737277610387e-06 1.7527108864337887e-07 1.0804414666881403 0.03309807658406346
11.764705882352942 14.705882352941178 1.674887079346876e-06 2.2612339772198575e-08 0.19163717918953135 0.004449715947217526 5.9202219021757955e-06 5.0065281060216445e-08 0.6773797705523312 0.014020081851888853 2.8583369889824327e-07 5.936697908478584e-09 0.03270451151580279 0.0009182081205758701 1.543417853384761e-06 2.1861115678929128e-08 0.17659473726954508 0.0041696328337870415 5.067752600234908e-06 4.622482543226868e-08 0.5798419637448866 0.012163857854147845 2.2471244202082197e-07 5.245403316541001e-09 0.02571114139494944 0.0007720862164947578 1.0450597847804242e-06 2.0271594380905063e-08 0.11957361884828416 0.0032376356157335024 1.5122263066867193e-06 1.6862482190604716e-07 0.17302586382280372 0.019568629554892716 9.393168987107635e-06 1.7744696453451799e-07 1.0139780802103693e-05 2.0758374703879149e-07 1.0794845505303696 0.030070646322596234
17.647058823529413 20.58823529411765 2.367893358673018e-06 2.7086539613792484e-08 0.19615547788740811 0.004596910376657789 7.740717505882891e-06 5.750404615812954e-08 0.6412383969896329 0.013953895712154527 3.8021089952403707e-07 6.862163271436505e-09 0.031496541185424894 0.0008591627869160624 2.189510602587528e-06 2.6257950046332285e-08 0.18137831123897788 0.00430050555288578 6.551236704958613e-06 5.284397089438617e-08 0.5427022133018867 0.011932201964271538 3.048132058912595e-07 6.166794652898157e-09 0.025250621971210748 0.0007264359630556494 1.4432612506425463e-06 2.3822062898839533e-08 0.11955926955039052 0.0031423552279713604 2.485004308574433e-06 2.5754404920081985e-07 0.20585690901800344 0.021746371345577435 1.2973826072654377e-05 2.653609287674506e-07 1.3590536045736637e-05 2.4032411797262557e-07 1.047534934538866 0.02832305784736969
23.529411764705884 26.47058823529412 3.4036692998300116e-06 3.2794763489285436e-08 0.20413708985704848 0.005098602293622925 1.0803627961438369e-05 6.788670686011623e-08 0.6479540101197289 0.015476040035246635 5.537916525740451e-07 8.301897734633145e-09 0.033213983611521024 0.0009130606163678739 3.1675712188347636e-06 3.188289986097399e-08 0.18997696708084028 0.004777063972679983 9.165634437456197e-06 6.252016559487437e-08 0.5497143746747956 0.013210441709260485 4.351687794717821e-07 7.32344416495222e-09 0.026099506271790248 0.0007447271710570942 1.992714478079681e-06 2.782264801619799e-08 0.11951423556087232 0.003220073334646522 3.158655499152161e-06 4.059000411929248e-07 0.18944224149217082 0.024732390559869467 1.7919744412994587e-05 4.129259817776594e-07 1.9527364956272622e-05 2.8807189214812827e-07 1.0897122473528285 0.02981535307667583
29.411764705882355 32.352941176470594 5.647558560685467e-06 4.3688202502790074e-08 0.2110791229516266 0.00824236747414563 1.6954099373850776e-05 8.462155404590671e-08 0.633664332616108 0.024458719923357363 1.0073430508143629e-06 1.1714676796481621e-08 0.03764973579158494 0.0015060834877569805 5.233470558682871e-06 4.229873295305537e-08 0.1956024649677755 0.007651742447897385 1.4657221042211406e-05 7.854063292723532e-08 0.5478178454023146 0.02117210099808881 7.626108036848863e-07 1.018908953974235e-08 0.028502797778108057 0.0011554960388850102 2.955698580771444e-06 3.383886410359587e-08 0.11047008321112128 0.004413320689614457 5.146559353617703e-06 1.0964225618191478e-06 0.19235413372114954 0.04163521313286481 2.8755560338968315e-05 1.1006130719583417e-06 3.0219606573243656e-05 3.5836325009500006e-07 1.0509135004506007 0.04210986726082759
35.294117647058826 38.23529411764706 1.1944226810908174e-05 6.449489669531707e-08 0.2175309631459422 0.0024574394627088327 3.566998476706443e-05 1.2144552720648802e-07 0.6496298391365389 0.006815137698562025 2.382820833726991e-06 1.8578005299632324e-08 0.043396472552871566 0.0005476431988203767 1.1061937417795194e-05 6.236523361563358e-08 0.20146250894662662 0.0022992334945379847 3.156172670655278e-05 1.1393353697533077e-07 0.5748093131281895 0.006069509083595231 1.773110684086035e-06 1.604451772631237e-08 0.03229229325428966 0.00043366237315749955 5.600257603265589e-06 4.6109112964825546e-08 0.101993159506247 0.001315093652827204 9.015374969430694e-06 5.688997340821282e-07 0.16419005024511632 0.01048824776431085 5.90124073811303e-05 5.855772002885962e-07 6.032447128493794e-05 5.063208663601376e-07 1.0222336956249507 0.013285589060057284
41.1764705882353 44.117647058823536 1.2819060553588909e-05 6.648105525612667e-08 0.21073294717635466 0.0031669417808054988 3.7790464832313925e-05 1.2455093777038753e-07 0.6212386622238344 0.008998621194423417 2.599414505991116e-06 1.9308272960223847e-08 0.04273185835190669 0.0006812025545558414 1.1867127653267915e-05 6.428148585698121e-08 0.19508409172706703 0.002947598250094863 3.32817816779805e-05 1.1658211087634546e-07 0.5471202753868939 0.00795155955480888 1.9390019323634413e-06 1.667827102694163e-08 0.031875314893742124 0.0005266059432479177 6.121028628282098e-06 4.799805712050981e-08 0.10062378574439267 0.001623884944778631 1.2168834322427483e-05 9.110788950780195e-07 0.20004385732837365 0.015240726122934574 6.537777421432143e-05 9.221552088822914e-07 6.615505773107637e-05 5.302254752730314e-07 1.0118891095038942 0.0164160168717937
47.05882352941177 50.0 1.2926421253377293e-05 6.655920221884197e-08 0.19675133372022385 0.00347754769221023 3.9844750603707214e-05 1.2992421300252887e-07 0.6064716342878628 0.010443282531034789 2.5204271745872722e-06 1.8767531385122574e-08 0.03836308583980102 0.0007087649076170882 1.198121793724045e-05 6.447996562814982e-08 0.18236452012027915 0.0032358788487746263 3.48820195357862e-05 1.2134949317972702e-07 0.5309345666518269 0.009165186203218895 1.916753914663492e-06 1.6353734734046303e-08 0.029174655670839354 0.0005525357414554865 6.511607643981641e-06 5.011824674199206e-08 0.09911231140494213 0.0018412678583983246 1.5318527986250262e-05 1.1847822359261152e-06 0.2331612712325819 0.018459305608090584 7.061012701792204e-05 1.1938892726399342e-06 7.275483961945316e-05 5.560450865899409e-07 1.0303740085467736 0.019118867302302046
52.94117647058824 55.88235294117648 1.5154323558545714e-05 7.189039315100455e-08 0.192203893700083 0.0017146134323269091 4.7948992747076516e-05 1.4270825095039915e-07 0.6081421628211269 0.004938113269459082 2.982361772367167e-06 2.0312212497892314e-08 0.03782561081375376 0.00038474993676134665 1.4010393418051122e-05 6.946143721302844e-08 0.17769530634713862 0.0016057264229795039 4.2127511540245016e-05 1.3355205342275087e-07 0.5343076989645132 0.004377619835332185 2.2924562914076854e-06 1.783071948735547e-08 0.029075466393703776 0.00031526916557222294 7.65531682828557e-06 5.4474606035455545e-08 0.09709319562960801 0.0010076785708104106 1.8652817039937087e-05 6.195936819992812e-07 0.23657565774550568 0.00805906109186253 8.473849511792648e-05 6.401896517960237e-07 8.651111390965e-05 6.063383194072352e-07 1.0209186956796512 0.01052088546146629
