# all rates in Hertz, MC rates scaled by 0.9304512573921757
bin_edges bin_midpoints nuenuebar nuenuebar__err nuenuebar_frac nuenuebar_frac__err numunumubar numunumubar__err numunumubar_frac numunumubar_frac__err nutaunutaubar nutaunutaubar__err nutaunutaubar_frac nutaunutaubar_frac__err nue_ccnuebar_cc nue_ccnuebar_cc__err nue_ccnuebar_cc_frac nue_ccnuebar_cc_frac__err numu_ccnumubar_cc numu_ccnumubar_cc__err numu_ccnumubar_cc_frac numu_ccnumubar_cc_frac__err nutau_ccnutaubar_cc nutau_ccnutaubar_cc__err nutau_ccnutaubar_cc_frac nutau_ccnutaubar_cc_frac__err nuall_ncnuallbar_nc nuall_ncnuallbar_nc__err nuall_ncnuallbar_nc_frac nuall_ncnuallbar_nc_frac__err muon muon__err muon_frac muon_frac__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err
-600.0 -586.7647058823529 2.5402226989270383e-08 2.456271394111673e-09 0.017028776770180887 0.0059090641846030675 4.7023014430411356e-07 1.3475159943324387e-08 0.315226069011467 0.10543991833725458 6.335931597028691e-10 1.8405763721923379e-10 0.00042473899962593874 0.00018777664136498964 2.3404565007098878e-08 2.366246995532739e-09 0.015689613083034702 0.005464038390711597 4.5260566348558717e-07 1.3201656623659264e-08 0.3034112249950038 0.10150138933527353 5.203217332633355e-10 1.760658817545595e-10 0.0003488057424318543 0.00016565978590453039 1.9735414227137487e-08 2.780866811972813e-09 0.013229940960803493 0.004786920400234769 1.1069599088000067e-06 5.341154971406172e-07 0.7420677402991953 0.4351548176785216 1.6032258732530936e-06 5.342911297856648e-07 1.0709240411274648e-06 6.746187347294237e-08 0.6679807624077703 0.2265533472818146
-573.5294117647059 -560.2941176470588 3.5249566880756434e-08 3.024806764166969e-09 0.01687497341685633 0.002947138077371296 9.854700988856505e-07 1.9696624820981043e-08 0.4717726540600622 0.07237824754983785 1.0491633508693397e-09 2.8743259199149033e-10 0.0005022644310993045 0.00015738883495632435 3.285054194099383e-08 2.966995040175506e-09 0.01572649172850486 0.0027820706568365498 9.55371711198913e-07 1.941101753760174e-08 0.45736369709834673 0.07018752605497065 7.999042295354268e-10 2.57973982294631e-10 0.00038293697778199774 0.00013654679234255233 3.2746671747834126e-08 3.395863778911983e-09 0.01567676610338432 0.0028860324255187255 1.22323486834014e-06 3.409057462195866e-07 0.585597433172451 0.18592760932953442 2.2450036974574167e-06 3.414877990621732e-07 1.959111043491116e-06 9.124489800289837e-08 0.8726538159869897 0.1388224326414968
-547.0588235294117 -533.8235294117646 6.451907646198431e-08 3.757951203815385e-09 0.025432456106530978 0.003325702022464402 1.66630216283258e-06 2.6030373843048533e-08 0.6568314201060694 0.07758191115691478 2.1301114796295606e-09 4.5686319051416674e-10 0.0008396581240529185 0.00020517275394097104 5.76620712740412e-08 3.523445478806287e-09 0.02272952709657573 0.0030017647140712805 1.6124968894417409e-06 2.562853544257132e-08 0.6356221851192869 0.07509983985024311 1.6486404518300088e-09 3.981414297626861e-10 0.0006498694374728587 0.0001744120862509601 6.114374960658181e-08 4.745131195512021e-09 0.02410195268331786 0.0033854389779955298 9.935531029727305e-07 3.1812755215944703e-07 0.3916437907438157 0.13352124226915454 2.726504453746925e-06 3.1921317442517257e-07 3.0215356874667755e-06 1.133164414728355e-07 1.108208601425316 0.1362406419085253
-520.5882352941177 -507.3529411764706 6.398548067213563e-07 1.3356973659828301e-08 0.06199152552163787 0.002731773360294352 7.764325676986739e-06 5.793137015062192e-08 0.752236895475629 0.02972805753602993 7.518712497829841e-08 3.118066720190622e-09 0.007284409725502799 0.00041373573039708606 5.90619319365527e-07 1.2929444097383382e-08 0.057221407459028185 0.002549632578687153 7.341514671043254e-06 5.638281840347912e-08 0.7112733847065535 0.02813899189034452 5.8932765667092395e-08 2.753124842561848e-09 0.005709626634880019 0.00034676492631549295 4.883008526105214e-07 1.3798634018027997e-08 0.047308411922307954 0.0022711316306705124 2.6137977260435242e-06 4.2637653730870785e-07 0.2532344943576994 0.042461910965554205 1.109316533472992e-05 4.305126319869293e-07 1.1754666260946697e-05 2.2350344173939684e-07 1.0596313952110479 0.0457934543183675
-494.11764705882354 -480.88235294117646 1.1822308159789529e-05 6.388074031306588e-08 0.1961609422357075 0.002313482678157968 4.460431255283776e-05 1.4009842948905783e-07 0.7400943927261341 0.00809929229257522 1.9348329419306567e-06 1.654881659565285e-08 0.03210360006083283 0.0004343515971052652 1.094420974758315e-05 6.17928340034926e-08 0.18159114676210106 0.0021622014765637575 4.0008707158279925e-05 1.32798157188396e-07 0.6638420846188131 0.00729967292442895 1.440865348859106e-06 1.4300215431757024e-08 0.02390747226741343 0.00034512766728450866 5.967671399835775e-06 4.820768829502867e-08 0.09901823137434691 0.0013104614542265936 6.411859147657517e-06 6.611347916678409e-07 0.10638839005779481 0.011026388646747348 6.477331280221547e-05 6.790297453077014e-07 6.36264870784143e-05 5.199936456600454e-07 0.9822947804552935 0.013057067344883391
-467.6470588235294 -454.4117647058823 2.0189583004835322e-05 8.282698030110643e-08 0.22142953523720973 0.002640505082487261 6.633757043121348e-05 1.6931016257938086e-07 0.727558235642177 0.008355362143897956 3.842814638830168e-06 2.3338362923787933e-08 0.04214612353683185 0.000536854983441606 1.8732904262855603e-05 8.020445715923609e-08 0.205453390670517 0.002462887689971579 5.852568726113163e-05 1.5891741909268208e-07 0.641881297229713 0.007395408488274534 2.8869954113086512e-06 2.0232855078648624e-08 0.03166316273124266 0.0004182496525515522 1.0224381139583096e-05 6.304006296394533e-08 0.11213604378474604 0.0014333525006342022 7.623735907256041e-06 1.0806648419172921e-06 0.08361343066425071 0.011889125309735148 9.7993703982135e-05 1.0972271503925452e-06 9.572446042220692e-05 6.378088296153489e-07 0.9768429657445974 0.012727705938424969
-441.1764705882353 -427.9411764705883 1.6696782548553373e-05 7.454081968684992e-08 0.20550733970699464 0.0030647079668317746 5.771066866665057e-05 1.5726024239356872e-07 0.7103144546505894 0.010290714164498619 3.2830149357636017e-06 2.1328401066485412e-08 0.040408004578436754 0.0006320581809477685 1.5458229953114195e-05 7.212179933286803e-08 0.19026298659670318 0.0028490652996168114 5.1027959578062054e-05 1.4783049326636495e-07 0.6280623343490905 0.009120027731497823 2.50784836483186e-06 1.8639589919490096e-08 0.030867099355605204 0.0004955160949522005 8.69642825495943e-06 5.778559802035718e-08 0.10703737863462186 0.0016809171062150303 9.62915176191635e-06 1.2300344637943573e-06 0.1185175261444487 0.01523314330052045 8.731961791288387e-05 1.2424680279392288e-06 8.203193161064861e-05 5.904328775943257e-07 0.9394444635853696 0.014980205447977674
-414.7058823529412 -401.47058823529414 1.7153953447765628e-05 7.650502311919403e-08 0.19049631563720193 0.0017934182213070239 5.870158184765243e-05 1.5774900523680504e-07 0.6518867559075717 0.005681623250896023 3.2147428841471394e-06 2.1301072704651718e-08 0.035700031308567505 0.0003789012489816139 1.588639756309731e-05 7.400844798876991e-08 0.17641998468359196 0.0016777876531680926 5.223895290332616e-05 1.4872724365670982e-07 0.5801186351082903 0.005085455540366979 2.3926336993637042e-06 1.8391132426369093e-08 0.02657042913087552 0.000300403810135618 8.552294013778015e-06 5.706334885621222e-08 0.0949740539305834 0.0010107511667512086 1.7709365672720453e-05 7.82725013439823e-07 0.1966642222271278 0.008843849516481015 9.677964385228566e-05 8.024026106502954e-07 9.303440122366054e-05 6.287830805533375e-07 0.9613013390053237 0.010282775377636345
-388.2352941176471 -375.0 2.5877934363715495e-05 9.539660158991803e-08 0.19638001086950824 0.002178634338088307 7.944354846201173e-05 1.8323278329719288e-07 0.6028736564212459 0.006459653819977578 4.9840457607957926e-06 2.6860204565906956e-08 0.03782245317275297 0.00044516640781421495 2.400136236438771e-05 9.234779190295983e-08 0.1821392594847252 0.0020305929183958935 7.065707983466135e-05 1.7255471102023001e-07 0.5361957376858527 0.005761314801088703 3.6764931213564783e-06 2.309053429283995e-08 0.027899821870867276 0.00034048344990561774 1.1970593266117473e-05 6.752643423510287e-08 0.09084130142206184 0.0010798574045534771 3.1319072679499066e-05 1.4671859503029864e-06 0.23767120461696228 0.011408396668667779 0.00014162460126602208 1.481901092457098e-06 0.0001387101615174621 7.677736488470957e-07 0.9794213736702029 0.011593795658265632
-361.7647058823529 -348.52941176470586 2.8184858446821047e-05 9.9531121561084e-08 0.18853385105177953 0.0016866062480152492 8.451563228994439e-05 1.8807254094586173e-07 0.5653410557219434 0.004814058807785919 5.663929739973022e-06 2.8533815617928505e-08 0.037887097711653016 0.00036524859567666797 2.616085475108405e-05 9.636099911133604e-08 0.17499490736610102 0.0015761801058284655 7.502872420468014e-05 1.768579794997204e-07 0.5018813325069464 0.004291454967979502 4.203940744985776e-06 2.4598144633246638e-08 0.02812095507739016 0.00028372267563555453 1.2970900775988494e-05 7.016158257124411e-08 0.08676480953493833 0.0008537305270921933 4.230487606870369e-05 1.3030387709337796e-06 0.28298532059509324 0.009021283677868362 0.00016066929654544218 1.3206066568086703e-06 0.00015780830691756854 8.189247445114828e-07 0.9821933020845433 0.009547413130102008
