# all rates in Hertz, MC rates scaled by 0.9304512573921757
bin_edges bin_midpoints nuenuebar nuenuebar__err nuenuebar_frac nuenuebar_frac__err numunumubar numunumubar__err numunumubar_frac numunumubar_frac__err nutaunutaubar nutaunutaubar__err nutaunutaubar_frac nutaunutaubar_frac__err nue_ccnuebar_cc nue_ccnuebar_cc__err nue_ccnuebar_cc_frac nue_ccnuebar_cc_frac__err numu_ccnumubar_cc numu_ccnumubar_cc__err numu_ccnumubar_cc_frac numu_ccnumubar_cc_frac__err nutau_ccnutaubar_cc nutau_ccnutaubar_cc__err nutau_ccnutaubar_cc_frac nutau_ccnutaubar_cc_frac__err nuall_ncnuallbar_nc nuall_ncnuallbar_nc__err nuall_ncnuallbar_nc_frac nuall_ncnuallbar_nc_frac__err muon muon__err muon_frac muon_frac__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err
-20.0 -19.411764705882355 4.97854810649318e-08 3.892894057517271e-09 0.020987886420440107 0.0019477477362204497 1.9098102778120338e-06 2.866340592516429e-08 0.8051118586768453 0.04201673071001972 9.793651696971084e-09 9.957287432701148e-10 0.0041286745665728795 0.00046774863080695147 4.613727391473254e-08 3.738198917383445e-09 0.019449924836685253 0.0018516354799585695 1.881830293876891e-06 2.8450238773610794e-08 0.7933164373549016 0.041426310328794486 8.389063129332291e-09 8.910674168534094e-10 0.003536547209470439 0.00041515636931544977 3.30327796529809e-08 3.681401980387226e-09 0.013925510262800906 0.0017008910851586275 5.800246433476389e-07 1.240960321348822e-07 0.24451890541661078 0.05372336843359325 2.5494140539215762e-06 1.274266931640529e-07 2.5880664327247066e-06 1.048737442522751e-07 1.015161279409939 0.06532079814602428
-18.823529411764707 -18.235294117647058 5.343938529505975e-08 4.056565922131081e-09 0.02060319679121256 0.0018704461082616434 2.0569753564507176e-06 2.9798682938809277e-08 0.7930530605775253 0.041127035909382624 1.0244445131428048e-08 9.984023624549397e-10 0.003949677150929052 0.00043226058994227744 4.863597443507636e-08 3.875605394880116e-09 0.0187512739318672 0.0017619574780658944 2.0287758221505945e-06 2.960694491705699e-08 0.7821809191522814 0.040586642620671035 8.950853010926544e-09 9.191210942147945e-10 0.0034509413799410893 0.00039382753172201724 3.429653728060808e-08 3.6024645954308386e-09 0.013222800055577178 0.0015370695807182077 6.669585300154492e-07 1.3550778143909198e-07 0.25714139056080215 0.05379030443383456 2.787617716892655e-06 1.3880840345523162e-07 2.872796237310183e-06 1.1049216297346859e-07 1.0305560263523064 0.06484151316280028
-17.647058823529413 -17.058823529411764 6.654349533105531e-08 4.529432385051273e-09 0.02324509760515407 0.0018549496485984521 2.3192178975436425e-06 3.150410767877763e-08 0.8101535112908715 0.03549314571969975 1.2948379709364508e-08 1.0925277709167146e-09 0.004523152092858376 0.0004256109552472658 6.101447257958303e-08 4.422101550627783e-09 0.02131368908987113 0.0017816558190726522 2.278915405296389e-06 3.122628862118937e-08 0.7960749697090445 0.034905680012206085 1.1164322467467518e-08 1.0036513103525235e-09 0.003899941897560392 0.00038639932205129817 4.761557224062296e-08 4.309846420272181e-09 0.016633160292407984 0.0016572755009393028 6.779580402754993e-07 1.2412678394943837e-07 0.23682556409158542 0.044468044742874566 3.0766678128595612e-06 1.2814708997448025e-07 3.2000230276546862e-06 1.1661532190702802e-07 1.0400937710205622 0.05756191925740785
-16.470588235294116 -15.88235294117647 7.532021680298552e-08 4.673332227790796e-09 0.02357391385626773 0.002276206510235343 2.506635586605105e-06 3.2722077238892436e-08 0.7845332089556816 0.05893809953231068 1.5920151356610537e-08 1.3046998398095435e-09 0.00498272963872569 0.0005501261118703178 6.97969316933274e-08 4.546280197562784e-09 0.021845221973724908 0.0021532826266233997 2.473929637536154e-06 3.249724158201737e-08 0.7742968174705689 0.05818011552759171 1.3280712849352493e-08 1.1603568802181375e-09 0.0041566314324264384 0.0004758781218156703 4.0868672685866865e-08 4.0237808647005e-09 0.01279118157395478 0.0015752908723478366 8.360129627502422e-07 2.5188366648235674e-07 0.2616574726297945 0.0811770868848693 3.4338889175149424e-06 2.5404656670619753e-07 3.6207431866690473e-06 1.2404461763452952e-07 1.0544147681076792 0.08596598378361053
-15.294117647058822 -14.705882352941176 9.484291201688091e-08 5.562619498598145e-09 0.02569848561846408 0.0017034300560388753 2.8774577133734054e-06 3.5095780182282054e-08 0.779671396547835 0.025888953458040757 1.798126742601641e-08 1.3334033212810766e-09 0.004872175817070994 0.00039137831306136286 8.944235672373969e-08 5.432788874994248e-09 0.02423515968739389 0.0016514152080763832 2.8315122743999704e-06 3.482031542259318e-08 0.7672220929827707 0.025504033786849897 1.58411359015847e-08 1.2645357211349202e-09 0.004292289159937979 0.00036738609095477267 5.3486125791008134e-08 4.567918018887942e-09 0.014492516153267585 0.0013161578582130391 9.761839723842499e-07 1.172248705359384e-07 0.2645052670970993 0.03279670079708565 3.966465865200552e-06 1.2249940717764296e-07 4.028714249955701e-06 1.308465559759041e-07 1.0156936645544539 0.04552142952734875
-14.117647058823529 -13.529411764705882 1.0156704475064056e-07 5.623574883455051e-09 0.024253454478833605 0.0017385086252019964 3.2454043203241056e-06 3.737315417612411e-08 0.7749784011303942 0.03639207430525421 2.0861871947877636e-08 1.4802348545511666e-09 0.004981659778261048 0.00041996899939040415 9.479218068487225e-08 5.4599022343143205e-09 0.02263566735484267 0.001661853388758099 3.1793006596898094e-06 3.698962835360397e-08 0.7591933388790082 0.035673051588526274 1.8178924563405926e-08 1.3790829106570865e-09 0.004340991907908545 0.0003840614387986328 7.556147208453564e-08 5.533835464333724e-09 0.01804351724572929 0.0015559393909123122 1.1329239543846494e-06 2.0137545785999536e-07 0.27053380969298074 0.04963910228666741 4.500757191407272e-06 2.0489666510485123e-07 4.772411500738662e-06 1.424124656001379e-07 1.060357468261124 0.057718826647715875
-12.941176470588236 -12.352941176470587 1.332224060384813e-07 6.49441537684691e-09 0.026518173850389137 0.0016018482137809334 3.630458686376166e-06 3.9482333427274996e-08 0.7226497213552054 0.026948971773065128 2.3717553025814504e-08 1.5304357318871085e-09 0.004721024136605826 0.00034808447889473807 1.2201046946526217e-07 6.220252310436888e-09 0.024286416504989743 0.0015111354122730144 3.5642569959193415e-06 3.91219507292669e-08 0.7094721486861107 0.026478516961529 2.1124252961074937e-08 1.456894724930928e-09 0.004204822815762505 0.00032648979467827524 8.000692709478339e-08 5.659788650715267e-09 0.01592553133533739 0.001261713691800642 1.6119333499842857e-06 1.883905502548189e-07 0.32085840573826896 0.03920723644034033 5.3993319954247475e-06 1.925989972528217e-07 5.367369301365031e-06 1.5102881074932197e-07 0.9940802502815533 0.04516427556772502
-11.76470588235294 -11.176470588235293 1.6421740898462227e-07 7.367716923704991e-09 0.029050294095225093 0.0016224232322655369 4.200756111421292e-06 4.255904662182301e-08 0.743119753341926 0.025836679493250757 3.218782793534947e-08 1.8233606106969998e-09 0.005694072714884728 0.0003740404377310169 1.5354692828210008e-07 7.177255426890053e-09 0.027162670825181166 0.0015582653456871287 4.129922693940722e-06 4.2208023153225435e-08 0.730589220663913 0.025419993731280035 2.86250594444534e-08 1.7236981400512066e-09 0.0050638138824400875 0.00034834387998220156 8.50666666739885e-08 5.73402098870782e-09 0.015048414780501498 0.0011311120731017814 1.6782408647770406e-06 1.973830847460875e-07 0.296883204928433 0.03628660784947989 6.0754022131183065e-06 2.0206177889404062e-07 6.255556303728683e-06 1.6304670715912833e-07 1.0296530310736265 0.04350827669189597
-10.588235294117647 -10.0 2.100749186666147e-07 8.12237909862346e-09 0.03002394070426723 0.0015957755981010114 4.9855184893752835e-06 4.6520523367665795e-08 0.7125310934551823 0.026822637756269942 4.2320391486340636e-08 2.1601770922973353e-09 0.006048437065367746 0.0003794372553214608 1.9489112095764617e-07 7.875536203871531e-09 0.027853869926788417 0.0015161758268510156 4.8755789206955785e-06 4.6021441221580197e-08 0.6968185128575408 0.026249914108913402 3.567550674972132e-08 1.942034421421178e-09 0.005098749084597606 0.0003340867151040263 1.3176825112529261e-07 7.14352023791806e-09 0.01883233935589048 0.0012304647887880103 2.282000362550825e-06 2.7014118361646016e-07 0.3261438538556517 0.04039924319032333 7.5199141620790656e-06 2.742463447110926e-07 7.683455025231968e-06 1.8069966208806333e-07 1.0217477034482119 0.044338558552886674
-9.411764705882353 -8.823529411764707 2.501963971714026e-07 8.73220548781794e-09 0.02616616092492847 0.002206116483074383 5.785694014153951e-06 4.995888021828257e-08 0.605082256772207 0.04673231445350908 5.815243018763377e-08 2.5359795230575082e-09 0.0060817256510007625 0.0005368525670018261 2.299791607292596e-07 8.412920637307158e-09 0.02405179210034451 0.0020449059870029764 5.650557640582641e-06 4.937379293891704e-08 0.5909493590260586 0.04564763129706729 4.9641582860672985e-08 2.346724430734324e-09 0.005191640089088414 0.0004679722754806913 1.6386445734041342e-07 8.032218816059641e-09 0.017137352132644612 0.0015606365601624512 4.1825089757831025e-06 7.870763584148234e-07 0.43741718173233324 0.08889706544062212 1.0276551817296087e-05 7.887127273558017e-07 9.315339278378581e-06 1.989657861678117e-07 0.9064654607881484 0.07221394689511627
-8.235294117647058 -7.647058823529411 3.513870993953435e-07 1.037345405380855e-08 0.03257011374337689 0.0014107233397776492 7.055932251405846e-06 5.520795590253305e-08 0.6540152338811084 0.021350946258604054 7.295322852420458e-08 2.824719442022912e-09 0.00676204378324823 0.00033835531000408396 3.2352108005286955e-07 1.0036582512308539e-08 0.029987208960812913 0.0013299460312892015 6.8569769409583944e-06 5.4416377857285646e-08 0.6355740415258029 0.020766027440134418 6.158721889731431e-08 2.5715475697430963e-09 0.005708526943861843 0.0002992477880810149 2.3818733941681642e-07 9.747715595560675e-09 0.02207761397725586 0.001142792933679872 4.114785028348011e-06 3.6316927224229425e-07 0.3813999336727358 0.03576688432495019 1.1595057607673406e-05 3.67498879297429e-07 1.1516683140696148e-05 2.2122936500866774e-07 0.993240700509725 0.03681081003417452
-7.0588235294117645 -6.470588235294118 5.33446815286447e-07 1.2865250084861041e-08 0.04073842077721786 0.0014086249763786843 8.781460860703789e-06 6.155911443991108e-08 0.6706251444952802 0.017268984292485516 1.1376671271963323e-07 3.5719996378144963e-09 0.008688169242747434 0.0003475005431941867 4.883096487921403e-07 1.2426774013663422e-08 0.037291372583015014 0.0013245417028864854 8.49751349201518e-06 6.054273404063597e-08 0.6489405696646874 0.016730999050814637 9.918411060490117e-08 3.3342897171422945e-09 0.007574520864028179 0.00031632716567953767 3.4366713729764817e-07 1.1697588057584758e-08 0.026245271403514916 0.0011049556426631286 4.644540204881399e-06 3.429699300656376e-07 0.35469559056522354 0.027627210020770846 1.407321459359127e-05 3.48706425723721e-07 1.4818698934172497e-05 2.5094820931276397e-07 1.0529718591032293 0.031601961845082016
-5.882352941176471 -5.294117647058823 8.505185252998722e-07 1.622749806497969e-08 0.04839116656920319 0.0014793534996420288 1.162123926468061e-05 7.10658617908445e-08 0.661202911246933 0.016302861904842224 1.7554661882767294e-07 4.4585995455670425e-09 0.009987913748680834 0.00034823585600078145 7.774364725482634e-07 1.5607118676357463e-08 0.04423308454897264 0.0013801509012212262 1.1161961595380913e-05 6.963743213820826e-08 0.6350718141156141 0.015678223740083583 1.5099137734865557e-07 4.147405363113113e-09 0.008590816865765571 0.00031271314239392656 5.569149635303219e-07 1.494698752272894e-08 0.03168627603446462 0.0011384451411993262 6.2423520058641125e-06 4.452487169192016e-07 0.3551653335156523 0.026715641524037742 1.8889656414672263e-05 4.5119839032694625e-07 1.8902659265614932e-05 2.83426541032869e-07 1.0006883582558213 0.02822156353648956
