sin2_theta23,pct_68_lo,pct_68_hi,pct_90_lo,pct_90_hi,median_contour,metric_asimov,metric_real_data
0.5928571428571427,0.34162834628017436,4.2497475538406215,0.04074679382195967,7.0889346955475405,1.564642558462566,2.0253502174590943,3.65211240482423
0.6008180758778165,0.7585069626084829,5.567377988059048,0.251716120254588,8.923417296282466,2.3636780010172935,2.7717833612244123,4.601360877243479
0.6112604669781572,1.3053284899048643,7.295719664102428,0.5284455200703992,11.329716248163702,3.4117763297586663,4.086939031138461,6.150782790240498
0.6114285714285714,1.3141313714898921,7.323542978206213,0.5329003851700208,11.368453502778234,3.428648901551867,4.114394511507943,6.181195815037316
0.6216520433716544,2.3928723473774287,9.727857770896614,1.2590106713266875,14.537065185421499,5.168477524977646,5.784132180853146,8.030800063754839
0.63,3.273716245620948,11.691096455563732,1.8519146485643476,17.124389046242772,6.589131288197436,7.500821278663016,9.838348904018117
0.6319880590337548,nan,nan,nan,nan,nan,7.909649381274466,10.26881517987735
0.6422637933155162,nan,nan,nan,nan,nan,10.503982177775192,12.90252206036871
0.6524745530996136,nan,nan,nan,nan,nan,13.600148020409057,15.947711726680552
0.6626156749437736,nan,nan,nan,nan,nan,17.222117037160753,19.403906405741253
0.6726825272106538,nan,nan,nan,nan,nan,21.38240003862455,23.2721946873188
0.6826705121831975,nan,nan,nan,nan,nan,26.083577119187066,27.54556658033195
0.6925750681644953,nan,nan,nan,nan,nan,31.317237427359775,32.20913457473591
0.702391671561197,nan,nan,nan,nan,nan,37.06030448253457,37.24080681215875
0.7121158389495188,nan,nan,nan,nan,nan,43.27652080111404,42.65197521197089
0.7217431291229068,nan,nan,nan,nan,nan,49.92245983996644,48.41823110774314
0.7312691451204175,nan,nan,nan,nan,nan,56.99363154035956,54.475400653068476
0.7406895362348914,nan,nan,nan,nan,nan,64.3917649982983,60.78616060936909
0.7499999999999999,nan,nan,nan,nan,nan,72.04642573082188,67.3121660199786
