# all rates in Hertz, MC rates scaled by 0.895722338851954
bin_edges bin_midpoints nuenuebar nuenuebar__err numunumubar numunumubar__err nutaunutaubar nutaunutaubar__err nue_ccnuebar_cc nue_ccnuebar_cc__err numu_ccnumubar_cc numu_ccnumubar_cc__err nutau_ccnutaubar_cc nutau_ccnutaubar_cc__err nuall_ncnuallbar_nc nuall_ncnuallbar_nc__err muon muon__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err
-50.0 -46.55172413793103 0.0 0.0 6.74497646034382e-10 4.794722114649031e-10 1.2203247045559837e-15 1.2203247045559837e-15 0.0 0.0 6.74497646034382e-10 4.794722114649031e-10 1.2203247045559837e-15 1.2203247045559837e-15 0.0 0.0 0.0 0.0 6.744988663590865e-10 4.79472211466456e-10 0.0 0.0 0.0 0.0
-43.10344827586207 -39.65517241379311 2.566142064441999e-10 1.8519778281151737e-10 6.836910651339256e-09 1.6942673791068762e-09 1.9882978876125753e-10 1.4211514283844104e-10 2.566142064441999e-10 1.8519778281151737e-10 5.8513941711016765e-09 1.5398223363856784e-09 1.9882978876125753e-10 1.4211514283844104e-10 9.855164802375797e-10 7.067454451734612e-10 0.0 0.0 7.292354646544714e-09 1.7102739208933685e-09 4.249698575902638e-09 4.249698575902638e-09 0.5827608203224514 0.5985734346557308
-36.20689655172414 -32.758620689655174 4.434835056468934e-10 2.8207962846304293e-10 1.0841029758107921e-08 1.9035632012072562e-09 1.895576005679886e-12 1.356006258282102e-12 4.434835056468934e-10 2.8207962846304293e-10 1.0841029758107921e-08 1.9035632012072562e-09 1.895576005679886e-12 1.356006258282102e-12 0.0 0.0 0.0 0.0 1.1286408839760495e-08 1.9243501803302947e-09 1.6998794303610552e-08 8.499397151805276e-09 1.5061295886895478 0.7956453373139586
-29.310344827586206 -25.862068965517242 4.437447367298156e-09 1.1464857119215114e-09 5.433322420657402e-08 4.573245806496878e-09 5.089995985246154e-10 2.747440165490895e-10 4.403030972885906e-09 1.1459690220227752e-09 5.112889066929901e-08 4.421006970782765e-09 2.4763977254073834e-10 1.7354118127763832e-10 3.500109757671133e-09 1.1898852012551937e-09 8.71467884721691e-09 8.71467884721691e-09 6.79943500196137e-08 9.912119772230399e-09 1.0624246439756595e-07 2.124849287951319e-08 1.5625190088135141 0.38670812683623706
-22.413793103448278 -18.965517241379313 2.4789915158824496e-08 2.7991834850164534e-09 2.0481086469348636e-07 9.45530600146451e-09 1.63363536353243e-09 4.4386592128929903e-10 2.3252265405073877e-08 2.7378678490882488e-09 1.938289220508202e-07 9.204228220533686e-09 1.5860426961483587e-09 4.4283021395044267e-10 1.256718506380088e-08 2.241744995996288e-09 6.029887777119002e-09 6.029887777119002e-09 2.3726430299296228e-07 1.156697036068005e-08 3.484752832240163e-07 3.84826573257925e-08 1.468721922464471 0.17729500956322528
-15.517241379310349 -12.06896551724138 1.1491871622887385e-07 6.059848197309612e-09 9.615087005308343e-07 2.1149284242976173e-08 8.46084133381753e-09 9.38139035061913e-10 1.0779696367949244e-07 5.909944414353235e-09 9.043365809734502e-07 2.053199014562547e-08 6.703789682690877e-09 8.234067469511356e-10 6.605092375789206e-08 5.265551065369391e-09 4.7145243749124665e-08 2.8737275832564214e-08 1.1320335018426502e-06 3.620393778707812e-08 1.206914395556349e-06 7.161719338281982e-08 1.0661472417484223 0.07186759513273562
-8.620689655172413 -5.172413793103448 4.3514172365369e-07 1.2124082600955066e-08 3.521779450501505e-06 4.125305983951009e-08 4.004994374196986e-08 2.139775227865271e-09 4.096184322659774e-07 1.1825339149726552e-08 3.336548638662206e-06 4.027436419610909e-08 3.2357741365517584e-08 1.9171734484766044e-09 2.1844630560346356e-07 9.372745148798963e-09 1.130592451912687e-07 3.18835368305963e-08 4.110030363088433e-06 5.3571885200081945e-08 4.389938628907425e-06 1.3658666091375052e-07 1.0681036978054483 0.0360308989014347
-1.724137931034484 1.7241379310344804 1.12824101229059e-06 1.9796970367408358e-08 9.299866571556729e-06 6.759939439342814e-08 1.5118143882773392e-07 4.3164115671141204e-09 1.0499951378281337e-06 1.924362171543389e-08 8.835543259182998e-06 6.608055940225994e-08 1.218796079620462e-07 3.885266932374327e-09 5.71871017701878e-07 1.5105527469270313e-08 2.1721137164368558e-07 5.769729333183377e-08 1.0796500394318737e-05 9.115485299600167e-08 1.1163958158896229e-05 2.1781519021706897e-07 1.0340348956751628 0.021982584831766107
5.172413793103445 8.62068965517241 1.8962904259155336e-06 2.5555076337051424e-08 1.5080731769709665e-05 8.438743237990926e-08 3.9050666660558906e-07 7.100633413586158e-09 1.750563586056718e-06 2.4658892587692765e-08 1.4325508795204123e-05 8.240927208876052e-08 3.125425237303908e-07 6.338943286406812e-09 9.78913957239555e-07 1.9626215970008184e-08 3.523036848702884e-07 8.507934142744641e-08 1.771983254710107e-05 1.227322859025628e-07 1.7644748487147752e-05 2.7383364022338824e-07 0.9957627105248462 0.016922721534530717
12.068965517241374 15.517241379310338 2.21665162816591e-06 2.6014633783004447e-08 1.5923367538418753e-05 8.078611056388486e-08 8.032291933413976e-07 1.0554881984380848e-08 2.056127260110832e-06 2.5210004469159443e-08 1.5130028389976424e-05 7.878701488865153e-08 6.418082251671686e-07 9.447248208885493e-09 1.115284484671635e-06 1.9554381235118297e-08 4.992611085962846e-07 8.277496391392408e-08 1.9442509468522343e-05 1.1902208625108075e-07 1.990983782810386e-05 2.908793727037815e-07 1.0240364218589233 0.016221297235632356
