# all rates in Hertz, MC rates scaled by 0.895722338851954
bin_edges bin_midpoints nuenuebar nuenuebar__err numunumubar numunumubar__err nutaunutaubar nutaunutaubar__err nue_ccnuebar_cc nue_ccnuebar_cc__err numu_ccnumubar_cc numu_ccnumubar_cc__err nutau_ccnutaubar_cc nutau_ccnutaubar_cc__err nuall_ncnuallbar_nc nuall_ncnuallbar_nc__err muon muon__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err
1.0 1.0986393888154877 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.2070085066568683 1.3260670880485963 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.4568695351420435 1.6005742556723586 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.758453922005684 1.931906742132522 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.122468842424994 2.331827871821711 0.0 0.0 1.0616067841394082e-09 5.477863350920472e-10 1.4954285819111958e-10 1.4954285819111958e-10 0.0 0.0 1.0616067841394082e-09 5.477863350920472e-10 1.4954285819111958e-10 1.4954285819111958e-10 0.0 0.0 0.0 0.0 1.2111496423305278e-09 5.678317843776852e-10 0.0 0.0 0.0 0.0
2.561837947921124 2.814536077348387 1.8975538817819694e-09 8.973960096717061e-10 6.169400452052979e-09 1.5077385162793685e-09 1.6179978351675473e-09 5.149104992751543e-10 1.8222978425544008e-09 8.955568178054161e-10 5.4719196404654755e-09 1.401869294392457e-09 1.001134047987392e-09 3.954274206049229e-10 1.3896006379952283e-09 6.481554415928095e-10 0.0 0.0 9.684952169002495e-09 1.8285862992789815e-09 8.499397151805276e-09 6.0099813620391386e-09 0.8775879326496121 0.6422888947042171
3.0921601958171725 3.397168987652157 1.7528007022470205e-08 2.5611272435936902e-09 3.225811433553193e-08 3.247311277346104e-09 5.044531854179522e-09 9.027183510132167e-10 1.6424827392088634e-08 2.506582738706904e-09 2.879764811063471e-08 3.011642157914871e-09 3.841303731234459e-09 7.850552216563487e-10 5.7668739782238574e-09 1.396440652784635e-09 0.0 0.0 5.483065321218167e-08 4.233119855510002e-09 8.499397151805276e-08 1.9005229799204697e-08 1.5501177997852071 0.36669505120519036
3.732263660297095 4.100411866647055 7.143100700596949e-08 5.01743767648415e-09 1.757020420039004e-07 7.89204119434697e-09 2.1663448528464502e-08 1.8135656214651802e-09 6.436144027663157e-08 4.792552104673908e-09 1.5819587716541116e-07 7.451460969249278e-09 1.61661913549763e-08 1.6032205209533424e-09 3.007298874131535e-08 3.112052863138256e-09 5.296031799045595e-09 5.296031799045595e-09 2.7409252933737995e-07 1.0899356317257214e-08 3.612243789517242e-07 3.918028495062864e-08 1.3178920995219605 0.15224922749587588
4.504873987064894 4.949232003839764 2.410668867387333e-07 9.237150198392863e-09 5.42377096998076e-07 1.3878804265877912e-08 6.563307129814006e-08 3.174811578560569e-09 2.2502266825817027e-07 8.974154242838302e-09 5.014103303785583e-07 1.3290311053155945e-08 4.9918529983797247e-08 2.790280463728304e-09 7.27255264144235e-08 4.80334288464053e-09 1.4108445878777483e-07 5.292821370310379e-08 9.901615138227243e-07 5.5582563686816445e-08 8.754379066359434e-07 6.099464915156046e-08 0.8841364710855439 0.07910669867061307
5.43742122380457 5.973765130053014 4.768052522308048e-07 1.3021233839805597e-08 1.2627842908181076e-06 2.1290719260029127e-08 1.3510278338862933e-07 4.506359210453866e-09 4.4079251962309924e-07 1.2548407657984046e-08 1.1370215925787955e-06 2.004569261329241e-08 1.0207978633122853e-07 3.925272687009586e-09 1.9479842790441856e-07 8.273719712981228e-09 1.2830786132554251e-07 3.6727432735068315e-08 2.003000187763084e-06 4.4632486441636694e-08 2.086602000768195e-06 9.416703006434998e-08 1.0417382951413878 0.052431463606743764
6.563013671408716 7.210385328744161 7.641999150667761e-07 1.6381288666418622e-08 2.28907743419993e-06 2.891926645381324e-08 2.292765501903464e-07 5.828313541072155e-09 7.109815805434233e-07 1.5855731839610858e-08 2.08613558409939e-06 2.7427457597268453e-08 1.796091313545811e-07 5.1919693355715155e-09 3.058276034596578e-07 1.0392960181348941e-08 1.8320891912455268e-07 4.287866162727729e-08 3.4657628185816045e-06 5.456390246562987e-08 3.242520013413713e-06 1.1738710612047669e-07 0.935586242667565 0.03693468673298318
7.921613330695645 8.702996428068085 9.625486711771042e-07 1.799451265149047e-08 3.5088435105238884e-06 3.610919165013337e-08 3.152930512786378e-07 6.845819643907341e-09 9.052731561578e-07 1.756786517330412e-08 3.2106584524310856e-06 3.43343616756668e-08 2.4610697528860626e-07 6.0640650679587965e-09 4.24646649102138e-07 1.2259294034172305e-08 2.781049043665916e-07 6.004234730238961e-08 5.064790137346223e-06 7.266102754137455e-08 5.014644319565113e-06 1.459819400594269e-07 0.9900991321612024 0.032132860249671664
9.561454676596094 10.504590722082519 1.0650629498369945e-06 1.887510016605142e-08 4.581426680139875e-06 4.154494275001245e-08 3.4485650347603485e-07 7.069196663396253e-09 9.86892978403065e-07 1.825324784823618e-08 4.247311504537289e-06 3.987240818899032e-08 2.743832755199725e-07 6.315298948215313e-09 4.827583749925781e-07 1.3013539996562393e-08 1.6841198097877782e-07 4.1174905620380664e-08 6.159758114431683e-06 6.186758495927665e-08 6.047321073509453e-06 1.603099864453838e-07 0.9817465168544848 0.0278307264709165
11.540757130665579 12.679130360502414 1.0290733389200797e-06 1.8128958913186154e-08 5.660797302941688e-06 4.645898629137927e-08 3.507990023984238e-07 7.0351843350676916e-09 9.588187473456976e-07 1.7592151456456147e-08 5.30547114620742e-06 4.486457756564641e-08 2.861854646094001e-07 6.383916661555837e-09 4.901942860976729e-07 1.3172770102543155e-08 1.9419256738865468e-07 3.903621719690492e-08 7.234862211648844e-06 6.372139852648305e-08 7.581462259410306e-06 1.7949632131906093e-07 1.0479069314137595 0.02647102979139297
13.92979202997427 15.30381820213778 9.030239793318766e-07 1.6784652559773657e-08 6.542540393414907e-06 5.042003871269788e-08 3.2273272485604497e-07 6.667203655830872e-09 8.342882888953475e-07 1.6236116961487213e-08 6.191600772309925e-06 4.8955310794971374e-08 2.7050607953592126e-07 6.12488172361966e-09 4.7190195686163403e-07 1.306171293448641e-08 3.1547973292760293e-07 9.020342744674224e-08 8.083776830530431e-06 1.0490478918081043e-07 7.79819688678134e-06 1.8204391284622248e-07 0.9646724606905863 0.02576536755960476
16.813377476139983 18.47183875431052 7.806460002607291e-07 1.5472020595426774e-08 7.210160538538563e-06 5.3129128640999316e-08 3.0147904502176615e-07 6.4088177156434845e-09 7.189613226187836e-07 1.4922729093585888e-08 6.883053855135168e-06 5.1840732488735365e-08 2.4804438135613987e-07 5.818361162679864e-09 4.4222602471096683e-07 1.261578221042798e-08 2.174136202633967e-07 4.995338456794268e-08 8.509699204084455e-06 7.48231334933407e-08 8.320909811617365e-06 1.8804616076018302e-07 0.9778147983918779 0.023711486664953034
20.293889639333955 22.295666510046818 5.892926771579757e-07 1.2783260869557326e-08 7.720519228213306e-06 5.555231477100098e-08 2.480824795327375e-07 5.684819564323734e-09 5.489425419171446e-07 1.2444138116857779e-08 7.449186943762092e-06 5.455613951477379e-08 2.1325074977451612e-07 5.304125061891146e-09 3.465141494502659e-07 1.1064625319249265e-08 1.1847767148173161e-07 3.834097459923712e-08 8.67637205638575e-06 6.893343848651243e-08 8.082926691366817e-06 1.8533753545741073e-07 0.9316021303417755 0.02260714039761291
24.494897427831773 26.911059139211158 4.5326510165523684e-07 1.1022748870352652e-08 7.750671914647138e-06 5.588566688828535e-08 1.968043737779505e-07 5.02318646955133e-09 4.1771135376270095e-07 1.0660423738660295e-08 7.523024667713006e-06 5.504209701527224e-08 1.7262861599652834e-07 4.730578704224783e-09 2.8737675260809045e-07 1.0212037285078849e-08 2.3826049965926317e-08 1.4602661342143232e-08 8.42456744004625e-06 5.9018462168955764e-08 8.359157098800488e-06 1.884778449009826e-07 0.9922357626416718 0.023427392314633217
29.56554956508039 32.481877304173935 3.765749983185626e-07 1.0323170817175321e-08 7.325610448406685e-06 5.4219372946092746e-08 1.5796722221393274e-07 4.351499304135124e-09 3.4880832886960974e-07 9.985434597005921e-09 7.1335373253918e-06 5.348926241156244e-08 1.382371281656637e-07 4.065522963026526e-09 2.3956988651210657e-07 9.375778911375732e-09 5.554524493365297e-08 1.9967111110117494e-08 7.915697913872833e-06 5.885515551475282e-08 7.734451408142801e-06 1.8129833737398868e-07 0.9771029026496343 0.024028258146631173
35.685869829037316 39.2059022183226 2.3675523228789152e-07 7.917129774661252e-09 6.566638319331354e-06 5.108045071444975e-08 1.1272527886524338e-07 3.6252852471515003e-09 2.223425428945542e-07 7.751191173981212e-09 6.417974041362762e-06 5.049230503109047e-08 1.0050438556231249e-07 3.4368076587229334e-09 1.7529786066486068e-07 7.979386150076188e-09 7.029621052967054e-08 4.0639315685887876e-08 6.986415041014161e-06 6.585279084139582e-08 6.795268022868318e-06 1.6993481350111938e-07 0.9726401856998613 0.02599402000198243
43.07314845109771 47.32185748867276 1.8744371380375053e-07 7.0609754354777044e-09 5.517600364384135e-06 4.655228843411226e-08 7.959352670368286e-08 2.9570312343028885e-09 1.7469415687145738e-07 6.8908170738103334e-09 5.418774262973254e-06 4.613870053751119e-08 7.17640523091778e-08 2.8258463692625704e-09 1.1940513273767878e-07 6.439604905296481e-09 5.767650296174397e-09 5.767650296174397e-09 5.790405255187742e-06 4.752875714988564e-08 6.064319867813064e-06 1.6053514103168582e-07 1.0473049122736127 0.029026509784046663
51.98965658896906 57.11788453963206 1.2804996277243947e-07 5.632137119523296e-09 4.382608350554751e-06 4.0720800121545165e-08 5.6071601750558207e-08 2.4587731497149535e-09 1.1514340761027724e-07 5.366454226931151e-09 4.307323438992835e-06 4.0354440209805786e-08 5.2271387025756485e-08 2.3968478354884886e-09 9.199168144887965e-08 5.73807818966254e-09 5.56827504738983e-09 5.56827504738983e-09 4.572298190125138e-06 4.155665751088613e-08 4.827657582225396e-06 1.4323438676563964e-07 1.05584924287129 0.032763459519496135
62.751957761054946 68.94177252158072 8.128176939323339e-08 4.406167455591432e-09 3.1860246004043544e-06 3.41828895291075e-08 3.7586532001325925e-08 1.9763403653035936e-09 7.509116888078658e-08 4.2815557814631345e-09 3.1344178277476887e-06 3.3886323011863726e-08 3.4678073738086764e-08 1.9086357952419687e-09 6.070583143235218e-08 4.6403309873740336e-09 0.0 0.0 3.304892901798914e-06 3.452231408010488e-08 3.578246200910021e-06 1.23314507598402e-07 1.0827116966369215 0.0389891021026458
75.74214682696584 83.21330589755068 5.78477513406856e-08 3.817954839831979e-09 2.2375040665905034e-06 2.8369160954719385e-08 2.5880881236793702e-08 1.5423545510361959e-09 5.398794725256031e-08 3.7273031133287565e-09 2.189007582474025e-06 2.8028319325583597e-08 2.2979770331451504e-08 1.462359403516662e-09 5.525739910994635e-08 4.488536760939623e-09 5.331006764988578e-09 5.331006764988578e-09 2.3265637059329715e-06 2.9157924533876334e-08 2.418078489688601e-06 1.0137112366966467e-07 1.0393347422734471 0.04547651480674519
91.42141553260132 100.43916808538386 3.64882909766202e-08 2.834047917700524e-09 1.3791100916906532e-06 2.211281439174385e-08 1.4461886856898586e-08 1.1264856803115732e-09 3.450824495023241e-08 2.8013922255994506e-09 1.3540186235737392e-06 2.1867861785282875e-08 1.331232859066205e-08 1.090463046415551e-09 2.8221072409538258e-08 3.3222087222210523e-09 0.0 0.0 1.4300602695241718e-06 2.2322127092001864e-08 1.5978866645393917e-06 8.240471274597631e-08 1.1173561692410778 0.06020489084965973
110.34642623846217 121.23093028059733 2.489463014957033e-08 2.2718200883781076e-09 8.280918848648945e-07 1.691004049515416e-08 8.567187906217e-09 9.169837929921766e-10 2.265647849036422e-08 2.139001065885768e-09 8.127788421447058e-07 1.671716213628387e-08 8.048368313327048e-09 8.96394231395297e-10 1.807001397228481e-08 2.6662965456940157e-09 0.0 0.0 8.615537029206817e-07 1.7086588171379392e-08 1.0114282610648278e-06 6.55611564928112e-08 1.1739584632229758 0.07957845795325312
133.1890751490084 146.32676411860666 1.4865518858579539e-08 1.6501371131803934e-09 4.6947206334664283e-07 1.281197437408336e-08 3.511410870118293e-09 5.023376262051284e-10 1.3289777670546977e-08 1.5699212454845458e-09 4.571395506620807e-07 1.2608789988869769e-08 3.0663516403282837e-09 4.781986812268794e-10 1.4353313102384785e-08 2.333896155785876e-09 0.0 0.0 4.878489930753407e-07 1.2927566783628133e-08 5.86458403474564e-07 4.992265459760718e-08 1.2021310114377846 0.10717576046653807
160.7603466986141 176.6176490427313 6.894226450321161e-09 1.1686901219758997e-09 2.4836473482528374e-07 9.361900212861301e-09 2.473748774453119e-09 4.746911500981348e-10 6.491690855434947e-09 1.1590041553625791e-09 2.3527549368000754e-07 9.054141119705182e-09 2.2479091435003097e-09 4.5728799671648295e-10 1.3717616371115205e-08 2.3888217859717114e-09 0.0 0.0 2.5773271005005796e-07 9.446499027934e-09 3.1022799604089256e-07 3.630944054898271e-08 1.2036811159151617 0.14762657896563566
194.03910599833466 213.17900482031405 3.2959037776807643e-09 8.105253136197085e-10 1.1920760304492873e-07 6.396510515767434e-09 1.8669388994263637e-09 4.757459939964375e-10 3.133760679229674e-09 8.023092220242255e-10 1.145108612849961e-07 6.2370210270250584e-09 1.7948971452267485e-09 4.743260893078935e-10 4.9309266125833215e-09 1.4246107169502107e-09 0.0 0.0 1.2437044572203587e-07 6.465186177763588e-09 1.912364359156187e-07 2.8507844698807045e-08 1.5376356883292537 0.24275408851763536
234.20685156408376 257.30887225876455 1.8409937872969462e-09 4.0930663365247807e-10 5.930807862858663e-08 4.50362615912578e-09 1.0500783445475702e-09 3.2215556233489887e-10 1.7969877614986093e-09 4.081203362907002e-10 5.66522915028352e-08 4.397606104286238e-09 1.0324141297410568e-09 3.219054426363888e-10 2.7174573663562792e-09 9.720287734983554e-10 0.0 0.0 6.219915076043114e-08 4.533648057343806e-09 6.374547863853957e-08 1.6459011810872292e-08 1.0248609162537337 0.2749599009741691
282.68966215517133 310.5739976546142 1.4238445697756333e-09 5.264199610200536e-10 2.703026061613992e-08 3.0033170378938492e-09 5.619306536761453e-10 2.2770111608584385e-10 1.057920261193587e-09 3.7844071629398734e-10 2.6777482859756147e-08 2.992660461191859e-09 5.222594500038988e-10 2.2594706472178919e-10 6.583732686380673e-10 4.456376509497486e-10 0.0 0.0 2.9016035839591694e-08 3.0575936622989295e-09 4.249698575902638e-08 1.3438726869026288e-08 1.4646034349406285 0.48818574293436306
341.2088269652481 374.8654571155497 1.6204519852892436e-10 9.759195277401902e-11 1.8089041311653333e-08 2.6182945091544763e-09 9.688360959316644e-11 6.733714348327375e-11 9.55955161275132e-11 7.147467352145054e-11 1.763931754778865e-08 2.5793826146742674e-09 9.66458899029572e-11 6.733672387216269e-11 5.164111659563038e-10 4.5460651181710654e-10 0.0 0.0 1.8347970119775422e-08 2.6209777978470576e-09 1.6998794303610552e-08 8.499397151805276e-09 0.9264672981611883 0.48176803670291707
411.841956693466 452.4657955902841 4.184877089932034e-11 4.184877089932034e-11 4.1426083234317465e-09 1.1965789399163868e-09 2.794419673372985e-11 1.9280202629258597e-11 4.184877089932034e-11 4.184877089932034e-11 4.1426083234317465e-09 1.1965789399163868e-09 2.794419673372985e-11 1.9280202629258597e-11 0.0 0.0 0.0 0.0 4.212401291064796e-09 1.1974657428463802e-09 0.0 0.0 0.0 0.0
497.0967451272232 546.130064248741 0.0 0.0 2.711141327642627e-09 1.0325896832585207e-09 6.842111000965031e-16 6.529690803947242e-16 0.0 0.0 2.0892011125709584e-09 8.242765451282347e-10 6.52183125183812e-16 6.52183125183812e-16 6.219402470996435e-10 6.219402150716694e-10 0.0 0.0 2.711142011853727e-09 1.0325896832587271e-09 8.499397151805276e-09 6.0099813620391386e-09 3.134987807589564 2.517887313651147
600.0 546.130064248741 0.0 0.0 2.711141327642627e-09 1.0325896832585207e-09 6.842111000965031e-16 6.529690803947242e-16 0.0 0.0 2.0892011125709584e-09 8.242765451282347e-10 6.52183125183812e-16 6.52183125183812e-16 6.219402470996435e-10 6.219402150716694e-10 0.0 0.0 2.711142011853727e-09 1.0325896832587271e-09 8.499397151805276e-09 6.0099813620391386e-09 3.134987807589564 2.517887313651147
