# all rates in Hertz, MC rates scaled by 0.895722338851954
bin_edges bin_midpoints nuenuebar nuenuebar__err numunumubar numunumubar__err nutaunutaubar nutaunutaubar__err nue_ccnuebar_cc nue_ccnuebar_cc__err numu_ccnumubar_cc numu_ccnumubar_cc__err nutau_ccnutaubar_cc nutau_ccnutaubar_cc__err nuall_ncnuallbar_nc nuall_ncnuallbar_nc__err muon muon__err total_mc total_mc__err data data__err data_mc_ratio data_mc_ratio__err
6.3 6.647563456825623 2.7193408974959354e-07 9.880872682098015e-09 7.384040511819487e-07 1.4612677316845256e-08 9.080769528629304e-08 3.774095022716532e-09 2.5655417745088624e-07 9.625431112996457e-09 6.994909154559784e-07 1.4093390429474736e-08 6.643637509224129e-08 3.261139445476518e-09 7.866436821872934e-08 4.847490915419569e-09 5.329158110859605e-09 5.329158110859605e-09 1.106474994328695e-06 1.8809723622028824e-08 9.944294667612172e-07 6.500788789624505e-08 0.8987365027300446 0.06070626446631643
7.014301573416417 7.401272192793246 3.455024528315772e-07 1.1106744343526804e-08 9.904767853135706e-07 1.723233057997968e-08 1.1901075479492548e-07 4.376510094317918e-09 3.22552252319118e-07 1.075989978722357e-08 9.317915961732915e-07 1.6567853948110712e-08 8.897932431885392e-08 3.802469212939133e-09 1.1166682012880958e-07 5.893965366666373e-09 0.0 0.0 1.4549899929400731e-06 2.096346411583339e-08 1.279159271346694e-06 7.372951467217657e-08 0.8791533120869917 0.052232724388613025
7.809591517909848 8.240437331300452 3.9086703847910715e-07 1.171150696144446e-08 1.2032753289432003e-06 1.9139080060366747e-08 1.4433177583741815e-07 4.8821792828705945e-09 3.637892629296714e-07 1.1357553234797149e-08 1.1401467488050477e-06 1.852400574420722e-08 1.1018841812021356e-07 4.2917125121157945e-09 1.2434971340479285e-07 6.06200089375251e-09 2.5752067274106376e-08 2.0218382691003124e-08 1.764226210533832e-06 3.0595464599430995e-08 1.4873945015659233e-06 7.950458034044403e-08 0.8430860468374161 0.04737733129519635
8.695052392351515 9.17474802199685 4.470057156796197e-07 1.2590619085787323e-08 1.385454233525132e-06 2.0800021235884317e-08 1.5281690720513332e-07 4.952698601220401e-09 4.204890964530946e-07 1.2272791159137493e-08 1.2978065467466326e-06 1.994088866569986e-08 1.1646718723568245e-07 4.349914606360978e-09 1.505140259744753e-07 6.9650265695751755e-09 5.881809891271713e-08 2.8339662403811876e-08 2.0440949553226023e-06 3.7667363339809034e-08 1.7891231004550105e-06 8.719652454151009e-08 0.8752641827114379 0.04560509515079184
9.680907885176099 10.21499198196693 4.213728641143795e-07 1.2084786514395365e-08 1.581298578906554e-06 2.2489284972976597e-08 1.7515190661777925e-07 5.279703610778929e-09 3.9180422797974166e-07 1.171324686303473e-08 1.4861833627134006e-06 2.1671557389137506e-08 1.3855326635844997e-07 4.715669068921082e-09 1.6128249258712071e-07 7.112748231118735e-09 4.3357252921023045e-08 1.9976477501683906e-08 2.221180602559736e-06 3.2844252576169526e-08 2.15884687655854e-06 9.578334143734329e-08 0.9719366692067446 0.04545458739302429
10.778540858903193 11.373180052626466 4.794573762044269e-07 1.2856717441437818e-08 1.7539758408181992e-06 2.3719376603236443e-08 2.0109994752645447e-07 5.656474570654735e-09 4.479144200008646e-07 1.2467585818151337e-08 1.653201269515704e-06 2.286842222085513e-08 1.6105201239535993e-07 5.0863606403653675e-09 1.7236546263715177e-07 7.45809753324991e-09 2.7120807943969088e-08 1.361280623288241e-08 2.46165397249305e-06 3.074423861339873e-08 2.324585121018743e-06 9.93920825738037e-08 0.9443183920218121 0.042063371475222565
12.000624778688543 12.662684879029529 5.004725802342233e-07 1.30415166497605e-08 1.91426413954172e-06 2.526160007957171e-08 1.9693965736540762e-07 5.575438784266412e-09 4.704536453662155e-07 1.271895439182553e-08 1.784197500311647e-06 2.4206731610482797e-08 1.6132262856615057e-07 5.08127899933856e-09 1.9570260289733816e-07 8.109134379876542e-09 5.390698580024835e-08 2.2624743732675687e-08 2.6655833629416e-06 3.675859276023155e-08 2.639062815635538e-06 1.0590194280240542e-07 0.9900507529890962 0.04200980420654327
13.361270042402394 14.098395312802081 4.80591422861891e-07 1.2747915608491795e-08 2.1623878613916364e-06 2.749547124583092e-08 2.1367397140307422e-07 5.789842780878949e-09 4.4272891713329496e-07 1.2268003411794145e-08 2.0183455256773617e-06 2.6429775124716724e-08 1.7434892913030665e-07 5.2700814162916635e-09 2.2122988371563837e-07 8.673055507121427e-09 2.030902868272528e-08 1.1757880660889829e-08 2.8769622843393266e-06 3.301939321754061e-08 2.70705799284998e-06 1.0725754284478278e-07 0.9409431634143359 0.03881415307474569
14.87618690178806 15.696888321465762 4.776259933931039e-07 1.2372825062071233e-08 2.3937524407083217e-06 2.9366932203016128e-08 2.1250884204656627e-07 5.662830642990107e-09 4.462726611601903e-07 1.203273890253257e-08 2.2289749447133673e-06 2.8156625852464736e-08 1.7678149252040853e-07 5.20075174222499e-09 2.3185817775402562e-07 9.107192451457751e-09 6.233167534466827e-08 2.118285030344759e-08 3.1462189514926596e-06 3.8681834301162884e-08 3.0427841803462888e-06 1.1371418380306258e-07 0.9671241026956187 0.03804877903505413
16.562866855817255 17.476620389047472 5.305112757002911e-07 1.3265601160228062e-08 2.697992793587995e-06 3.1757683380154846e-08 2.0986465705100208e-07 5.54205710622195e-09 4.96645980232937e-07 1.2907189527891323e-08 2.5352405823336166e-06 3.0679803787298094e-08 1.7444546582512448e-07 5.095126994772718e-09 2.3203669794761013e-07 9.024123434226332e-09 1.0211112310208445e-07 3.4392596243025385e-08 3.5404798494413735e-06 4.8970314488685854e-08 3.178774534775173e-06 1.1622750798993164e-07 0.897837205676154 0.035098546395583415
18.440784610642154 19.45814061792018 5.020709360671797e-07 1.2731932180902588e-08 2.8985692513767387e-06 3.2963673276200796e-08 2.1046967118348298e-07 5.4840161271130795e-09 4.5953921469564413e-07 1.222805597808773e-08 2.72279861393804e-06 3.1858623542968014e-08 1.781443106413384e-07 5.098768253376189e-09 2.506277193523791e-07 9.396041775354882e-09 1.5601597508581712e-07 4.147361969594198e-08 3.767125833713218e-06 5.4761678357089094e-08 3.4465055450570393e-06 1.2102317838608209e-07 0.9148899445336164 0.03477017590534428
20.531622938009612 21.664327992386582 4.600872854095896e-07 1.19884353325439e-08 3.0835477964241115e-06 3.437399184458394e-08 1.8477521970490657e-07 4.978907568347331e-09 4.259665330604481e-07 1.1608802862466251e-08 2.898130118813976e-06 3.3258774218206534e-08 1.5576353201218593e-07 4.5963607311014354e-09 2.4855011765199814e-07 9.383310676973262e-09 1.1270226850787219e-07 3.883050687360328e-08 3.84111257004648e-06 5.345925253582589e-08 3.824728718312374e-06 1.2749095727707913e-07 0.9957346077639406 0.035968106773443774
22.859523028392616 24.1206555434931 4.297476241503408e-07 1.1369971647387493e-08 3.3812495382599953e-06 3.629640496658012e-08 1.7213384960173232e-07 4.67260653910716e-09 3.976464620883703e-07 1.1011879810197869e-08 3.198461009907825e-06 3.523388711414567e-08 1.5065601596789213e-07 4.395645630074639e-09 2.3636752404798136e-07 9.302070844596168e-09 8.778008684378622e-08 2.6951529509371234e-08 4.0709110988558545e-06 4.685001028307457e-08 4.007465757076188e-06 1.3050104030552883e-07 0.984414952761435 0.0339999676033313
25.45136322946081 26.855484465168107 4.134456231750802e-07 1.131597006466482e-08 3.7170404944957513e-06 3.800481850105473e-08 1.4644630997642636e-07 4.170474803957431e-09 3.8845416243453317e-07 1.1050090181330334e-08 3.5344999889308894e-06 3.7025759923122337e-08 1.2619479199712264e-07 3.890796204493673e-09 2.2778348428471213e-07 9.036624474205987e-09 1.8224721960196911e-07 4.292735771018456e-08 4.459179647249226e-06 5.858812429043182e-08 4.2454488773267355e-06 1.3432005824910469e-07 0.9520694865804886 0.03261624167789352
28.33706938825393 29.900391577601408 3.635992013115477e-07 1.0183801586229608e-08 4.103914577843204e-06 4.0279395628245664e-08 1.3099052476913191e-07 3.7616469100710215e-09 3.324031372328231e-07 9.808935755400262e-09 3.931079464875775e-06 3.938322650467591e-08 1.1385370120281556e-07 3.531249420404603e-09 2.2116800061246915e-07 8.975858809004912e-09 1.9552670075981587e-07 5.313832687346622e-08 4.7940310046837e-06 6.755717058397146e-08 4.406937423211036e-06 1.3685085199410333e-07 0.9192550942840212 0.03134784912417919
31.549960380323775 33.29053391881532 3.2448268003835115e-07 9.47509105449446e-09 4.3380974430306755e-06 4.1497543293515526e-08 1.0823008809919752e-07 3.231716000577879e-09 3.009298238430705e-07 9.176860724342253e-09 4.161549424393788e-06 4.060482457246573e-08 9.468857871878116e-08 3.0264596889497023e-09 2.136423842125841e-07 8.952174519803447e-09 5.757205670072142e-08 1.9387988206642294e-08 4.828382267868946e-06 4.688455529166772e-08 5.01039462098921e-06 1.459200701943639e-07 1.0376963427961137 0.0318568449958399
35.127132815385814 37.065054674066495 2.8477261945755894e-07 8.887805102591155e-09 4.398612970614913e-06 4.180802582657181e-08 9.016364257180265e-08 2.8784032685765266e-09 2.5857801660662216e-07 8.501217648888281e-09 4.23335567436418e-06 4.0942167319325215e-08 7.960983502687243e-08 2.7259049779193518e-09 2.020057066465984e-07 8.90095411556851e-09 5.45916901569939e-08 1.8775812508520106e-08 4.828140922801268e-06 4.677307391853344e-08 4.933900046622963e-06 1.4480189225897416e-07 1.021904730104757 0.03158290664273082
39.10988936136004 41.26753513001115 2.622548632556776e-07 8.46805773422135e-09 4.409583113664004e-06 4.175542381763982e-08 6.787682544209009e-08 2.3291933011110116e-09 2.402685675118619e-07 8.17040825009622e-09 4.260170805095051e-06 4.100379351307713e-08 5.882788249841618e-08 2.147849131972367e-09 1.8044754725644304e-07 8.244310285569575e-09 1.3614735779177012e-07 7.415521969187493e-08 4.875862160153542e-06 8.555492486680707e-08 4.598173859126654e-06 1.3978860075443662e-07 0.9430483693127734 0.03310218617822047
43.54421563230632 45.9464978719769 2.2026622734055015e-07 7.60749787051527e-09 4.381212013804856e-06 4.190282678120377e-08 5.2654537301083895e-08 1.941879974326422e-09 2.032497887742739e-07 7.365674442762427e-09 4.235116323087609e-06 4.116467089383749e-08 4.568919039708032e-08 1.796846973835258e-09 1.7007747618752764e-07 8.091962994110637e-09 8.197853831171624e-08 2.3885640257901214e-08 4.7361113167582065e-06 4.886732675796808e-08 4.946649142350671e-06 1.4498885410864397e-07 1.044453732505716 0.03245493083903523
