4.348547717842323745e-01 2.787682333873582087e-03
4.302904564315352953e-01 2.782820097244732751e-03
4.257261410788382161e-01 2.775526742301458530e-03
4.219917012448133331e-01 2.765802269043760291e-03
4.178423236514522965e-01 2.753646677471637168e-03
4.149377593360995542e-01 2.739059967585089159e-03
4.120331950207468674e-01 2.722042139384116700e-03
4.091286307053941806e-01 2.705024311183144240e-03
4.070539419087136901e-01 2.685575364667747329e-03
4.049792531120331995e-01 2.670988654781199321e-03
4.029045643153527090e-01 2.651539708265802410e-03
4.012448132780083165e-01 2.634521880064829950e-03
3.995850622406639241e-01 2.617504051863857491e-03
3.975103734439834335e-01 2.595623987034035695e-03
3.962655601659751392e-01 2.571312803889789448e-03
3.946058091286307468e-01 2.547001620745543201e-03
3.929460580912862988e-01 2.525121555915721405e-03
3.917012448132780045e-01 2.505672609400324061e-03
3.904564315352697101e-01 2.486223662884927150e-03
3.892116182572614158e-01 2.464343598055105354e-03
3.879668049792530660e-01 2.440032414910859107e-03
3.867219917012448271e-01 2.410858995137763524e-03
3.867219917012448271e-01 2.393841166936791064e-03
3.875518672199169679e-01 2.371961102106969269e-03
3.883817427385892196e-01 2.350081037277147473e-03
3.887966804979253177e-01 2.328200972447325677e-03
3.900414937759336120e-01 2.306320907617504315e-03
3.908713692946057527e-01 2.289303079416531855e-03
3.925311203319502007e-01 2.269854132901134511e-03
3.946058091286307468e-01 2.247974068071313149e-03
3.962655601659751392e-01 2.223662884927066902e-03
3.975103734439834335e-01 2.209076175040518460e-03
3.975103734439834335e-01 2.194489465153970885e-03
3.970954356846473354e-01 2.172609400324149523e-03
3.966804979253112373e-01 2.160453808752025966e-03
3.962655601659751392e-01 2.143435980551053506e-03
3.958506224066389856e-01 2.128849270664505931e-03
3.958506224066389856e-01 2.116693679092382374e-03
3.975103734439834335e-01 2.104538087520259684e-03
3.991701244813278260e-01 2.094813614262561012e-03
4.012448132780083165e-01 2.085089141004862340e-03
4.033195020746888071e-01 2.075364667747163668e-03
4.053941908713692976e-01 2.068071312803889880e-03
4.078838174273858863e-01 2.058346839546191208e-03
4.103734439834024750e-01 2.051053484602917421e-03
4.124481327800829655e-01 2.043760129659643633e-03
4.157676348547717504e-01 2.036466774716369846e-03
4.190871369294605353e-01 2.029173419773096058e-03
4.224066390041493757e-01 2.024311183144246289e-03
4.253112033195021180e-01 2.021880064829821837e-03
4.290456431535270010e-01 2.017017828200972501e-03
4.323651452282157859e-01 2.014586709886548050e-03
4.360995850622406689e-01 2.014586709886548050e-03
4.394190871369294538e-01 2.012155591572123599e-03
4.431535269709543368e-01 2.012155591572123599e-03
4.481327800829875696e-01 2.014586709886548050e-03
4.522821576763485507e-01 2.017017828200972501e-03
4.564315352697095318e-01 2.019448946515397386e-03
4.609958506224066666e-01 2.024311183144246289e-03
