3.443742597710225395e-01 2.576523702031602824e-03
3.472167390446111446e-01 2.588036117381490100e-03
3.510067114093959328e-01 2.598194130925508133e-03
3.563758389261744708e-01 2.605643340857788110e-03
3.630082905645479197e-01 2.606320541760722732e-03
3.715357283853137904e-01 2.599548532731377811e-03
3.813264903276746276e-01 2.591422121896163212e-03
3.911172522700354648e-01 2.579909706546275935e-03
4.021713383339912129e-01 2.564334085778780924e-03
4.144887485195419830e-01 2.547404063205417537e-03
4.252270035530990588e-01 2.530474040632054149e-03
4.375444137386497734e-01 2.512866817155756140e-03
4.482826687722067938e-01 2.495936794582393186e-03
4.602842479273587806e-01 2.479683972911963987e-03
4.684958547177259236e-01 2.469525959367945955e-03
4.804974338728779104e-01 2.457336343115124055e-03
4.906040268456375308e-01 2.449209932279909890e-03
5.013422818791946067e-01 2.439729119638826913e-03
5.180813264903276760e-01 2.437020316027088424e-03
5.316620607974733570e-01 2.439051918735891857e-03
5.436636399526248997e-01 2.444469525959368401e-03
5.528227398341886145e-01 2.452595936794583001e-03
5.619818397157519962e-01 2.460722347629797167e-03
5.727200947493089611e-01 2.470880361173815199e-03
5.837741808132648202e-01 2.485101580135440531e-03
5.951440979076193516e-01 2.500000000000000052e-03
6.071456770627713384e-01 2.514898419864560006e-03
6.191472562179233252e-01 2.528442437923250716e-03
6.276746940386892515e-01 2.537923250564334560e-03
6.380971180418475441e-01 2.547404063205417537e-03
6.494670351362019645e-01 2.551467268623024837e-03
6.579944729569677797e-01 2.549435665914221404e-03
6.646269245953413396e-01 2.532505643340858450e-03
6.669956573233318808e-01 2.507449209932280463e-03
6.663639952625344254e-01 2.483069977426637098e-03
6.636794315041451009e-01 2.454627539503386434e-03
6.592577970785626906e-01 2.424153498871332336e-03
6.530990919857875276e-01 2.399097065462754350e-03
6.448874851954202736e-01 2.369977426636569063e-03
6.371496249506511944e-01 2.346275395033860321e-03
6.294117647058823373e-01 2.326636568848758878e-03
6.183576786419264781e-01 2.304288939051919380e-03
6.046190288195814055e-01 2.284650112866817937e-03
5.926174496644294187e-01 2.269751693002257549e-03
5.809317015396762152e-01 2.260270880361174572e-03
5.686142913541254451e-01 2.253498871331828784e-03
5.515594157125935926e-01 2.245372460496614618e-03
5.389261744966442613e-01 2.240632054176073130e-03
5.247137781287010139e-01 2.238600451467268829e-03
5.079747335175680556e-01 2.236568848758465396e-03
4.902881958152388031e-01 2.235214446952596586e-03
4.767074615080931221e-01 2.235214446952596586e-03
4.574417686537701755e-01 2.237923250564334207e-03
4.403868930122384340e-01 2.246049661399548807e-03
4.268061587050927530e-01 2.256207674943566839e-03
4.132254243979470720e-01 2.271783295711060982e-03
4.021713383339912684e-01 2.288713318284425237e-03
3.901697591788392816e-01 2.311738148984199357e-03
3.794315041452822612e-01 2.337471783295711099e-03
3.702724042637188795e-01 2.365914221218961763e-03
3.601658112909593146e-01 2.405191873589165082e-03
3.535333596525858657e-01 2.433634311512415313e-03
3.476904855902092084e-01 2.470880361173815199e-03
3.434267666798262453e-01 2.506094808126411218e-03
3.416896960126332150e-01 2.534537246049661883e-03
3.420055270430319427e-01 2.557562076749436003e-03
3.443742597710225395e-01 2.576523702031602824e-03
