4.187265917602996379e-01 2.503984063745020010e-03
4.157303370786517016e-01 2.492031872509960135e-03
4.134831460674157633e-01 2.476095617529880735e-03
4.121722846441948085e-01 2.454183266932270964e-03
4.131086142322097920e-01 2.432270916334661626e-03
4.146067415730337324e-01 2.416334661354581793e-03
4.168539325842696708e-01 2.402390438247011938e-03
4.187265917602996379e-01 2.388446215139442518e-03
4.209737827715356318e-01 2.376494023904382642e-03
4.234082397003745557e-01 2.366533864541832746e-03
4.254681647940075084e-01 2.358565737051792829e-03
4.288389513108614715e-01 2.350597609561753346e-03
4.318352059925093522e-01 2.344621513944223409e-03
4.352059925093633153e-01 2.336653386454183492e-03
4.385767790262172783e-01 2.326693227091633596e-03
4.423220973782772125e-01 2.318725099601593679e-03
4.460674157303370913e-01 2.314741035856573721e-03
4.498127340823970255e-01 2.308764940239044217e-03
4.539325842696629310e-01 2.304780876494024258e-03
4.573033707865168385e-01 2.300796812749004300e-03
4.606741573033708015e-01 2.296812749003984341e-03
4.640449438202247090e-01 2.294820717131474362e-03
4.674157303370786165e-01 2.292828685258964383e-03
4.711610486891385507e-01 2.292828685258964383e-03
4.749063670411984850e-01 2.292828685258964383e-03
4.782771535580524480e-01 2.292828685258964383e-03
4.816479400749063555e-01 2.292828685258964383e-03
4.846441947565542918e-01 2.292828685258964383e-03
4.876404494382022836e-01 2.290836653386454404e-03
4.902621722846441932e-01 2.290836653386454404e-03
4.940074906367041274e-01 2.290836653386454404e-03
4.981273408239700329e-01 2.290836653386454404e-03
5.037453183520599342e-01 2.290836653386454404e-03
5.101123595505617780e-01 2.290836653386454404e-03
5.161048689138576506e-01 2.290836653386454404e-03
5.232209737827715479e-01 2.290836653386454404e-03
5.314606741573033588e-01 2.289840637450199414e-03
5.400749063670411410e-01 2.290836653386454404e-03
5.494382022471909766e-01 2.292828685258964383e-03
5.588014981273408122e-01 2.296812749003984341e-03
5.651685393258426560e-01 2.296812749003984341e-03
5.700374531835206149e-01 2.300796812749004300e-03
5.749063670411984628e-01 2.304780876494024258e-03
5.797752808988763107e-01 2.312749003984064175e-03
5.842696629213482984e-01 2.318725099601593679e-03
5.883895131086142039e-01 2.326693227091633596e-03
5.936329588014981340e-01 2.336653386454183492e-03
5.981273408239700107e-01 2.348605577689243367e-03
6.022471910112359161e-01 2.358565737051792829e-03
6.074906367041197353e-01 2.374501992031872663e-03
6.116104868913856407e-01 2.394422310756972455e-03
6.138576779026216901e-01 2.408366533864541876e-03
6.157303370786515462e-01 2.426294820717131689e-03
6.176029962546816243e-01 2.442231075697211089e-03
6.185393258426966634e-01 2.458167330677290922e-03
6.183520599250935668e-01 2.474103585657370756e-03
6.179775280898875955e-01 2.488047808764940177e-03
6.172284644194756531e-01 2.500000000000000052e-03
6.153558052434455750e-01 2.511952191235059927e-03
6.134831460674157189e-01 2.525896414342629348e-03
6.112359550561796695e-01 2.535856573705179244e-03
6.082397003745317887e-01 2.541832669322709615e-03
6.052434456928839079e-01 2.541832669322709615e-03
6.022471910112359161e-01 2.543824701195219161e-03
5.988764044943819531e-01 2.541832669322709615e-03
5.955056179775279901e-01 2.539840637450199202e-03
5.921348314606741381e-01 2.537848605577689657e-03
5.887640449438201751e-01 2.533864541832669265e-03
5.850187265917602408e-01 2.529880478087649306e-03
5.812734082397004176e-01 2.525896414342629348e-03
5.771535580524344011e-01 2.519920318725099844e-03
5.734082397003744669e-01 2.515936254980079886e-03
5.696629213483146437e-01 2.509960159362549948e-03
5.662921348314606806e-01 2.503984063745020010e-03
5.632958801498126888e-01 2.498007968127490073e-03
5.602996254681646970e-01 2.494023904382470114e-03
5.576779026217227875e-01 2.490039840637450156e-03
5.543071161048689355e-01 2.484063745019920218e-03
5.501872659176030300e-01 2.478087649402390714e-03
5.460674157303371246e-01 2.474103585657370756e-03
5.430711610486891328e-01 2.468127490039840818e-03
5.382022471910111738e-01 2.460159362549800902e-03
5.340823970037453794e-01 2.454183266932270964e-03
5.292134831460674205e-01 2.450199203187251006e-03
5.243445692883894615e-01 2.446215139442231047e-03
5.172284644194756753e-01 2.443227091633466512e-03
5.116104868913857739e-01 2.442231075697211089e-03
5.067415730337079260e-01 2.442231075697211089e-03
5.029962546816479918e-01 2.442231075697211089e-03
4.988764044943820308e-01 2.444223107569721068e-03
4.955056179775280678e-01 2.444223107569721068e-03
4.917602996254681891e-01 2.448207171314741026e-03
4.872659176029962014e-01 2.452191235059760985e-03
4.838951310861423494e-01 2.456175298804780943e-03
4.790262172284643905e-01 2.462151394422310881e-03
4.749063670411984850e-01 2.468127490039840818e-03
4.700374531835206371e-01 2.476095617529880735e-03
4.655430711610486494e-01 2.482071713147410239e-03
4.610486891385767727e-01 2.488047808764940177e-03
4.554307116104868713e-01 2.496015936254980094e-03
4.505617977528090234e-01 2.503984063745020010e-03
4.449438202247191221e-01 2.509960159362549948e-03
4.397003745318351919e-01 2.515936254980079886e-03
4.348314606741573440e-01 2.519920318725099844e-03
4.303370786516854118e-01 2.521912350597609390e-03
4.269662921348315043e-01 2.521912350597609390e-03
4.239700374531835125e-01 2.517928286852589865e-03
4.209737827715356318e-01 2.513944223107569906e-03
4.187265917602996379e-01 2.505976095617529990e-03
