4.626392195332526547e-01,2.262818504936417539e-03
4.565513290445272210e-01,2.263265306122448986e-03
4.519939689819763018e-01,2.263635335271173190e-03
4.413706436702675706e-01,2.266126938787323738e-03
4.307740954666838817e-01,2.271163018207150719e-03
4.279315172877022899e-01,2.273469387755102083e-03
4.202091640101836001e-01,2.280516711323906688e-03
4.179610726359174189e-01,2.283673469387755180e-03
4.115405916044698187e-01,2.293877551020407843e-03
4.096806744997736893e-01,2.297217750958476662e-03
4.069917623988312250e-01,2.304081632653060940e-03
4.035200811029338586e-01,2.314285714285714037e-03
4.005102282878593711e-01,2.324489795918367133e-03
3.991934354907524796e-01,2.329735452203514530e-03
3.982691360018134619e-01,2.334693877551020230e-03
3.966536432741295526e-01,2.344897959183673327e-03
3.953197253003074008e-01,2.355102040816326424e-03
3.942744435667002723e-01,2.365306122448979521e-03
3.934681165421233251e-01,2.375510204081632618e-03
3.929029992155885775e-01,2.385714285714286148e-03
3.925725165928757310e-01,2.395918367346938811e-03
3.924372958529356303e-01,2.406122448979591474e-03
3.925247930622402515e-01,2.416326530612245005e-03
3.928209333371067702e-01,2.426530612244897668e-03
3.932926521003748954e-01,2.436734693877550765e-03
3.939653799243619248e-01,2.446938775510203862e-03
3.948339190742121141e-01,2.457142857142856959e-03
3.958723386858100657e-01,2.467346938775510055e-03
3.970859289135937331e-01,2.477551020408163152e-03
3.984634846473373848e-01,2.487755102040816249e-03
3.991934354907524796e-01,2.492557458081544330e-03
4.002732403157865382e-01,2.497959183673469346e-03
4.025242839093670089e-01,2.508163265306122443e-03
4.050359354848568905e-01,2.518367346938775540e-03
4.077992512182848639e-01,2.528571428571428636e-03
4.096806744997737448e-01,2.534955191752182469e-03
4.112358135523220826e-01,2.538775510204081300e-03
4.157254840511434568e-01,2.548979591836734396e-03
4.202091640101836001e-01,2.558364337746189127e-03
4.207841540076305287e-01,2.559183673469387493e-03
4.285379151106510909e-01,2.569387755102040590e-03
4.307740954666838817e-01,2.572117800755162331e-03
4.405965132740759516e-01,2.579591836734693687e-03
4.413706436702675706e-01,2.580138342769176807e-03
4.519939689819763018e-01,2.584312995673393194e-03
4.626392195332525992e-01,2.586246461390747601e-03
4.733015334418778641e-01,2.586894064184046271e-03
4.839760410324834838e-01,2.586966961540056783e-03
4.946578670606214256e-01,2.586972160051430325e-03
5.053421329393785744e-01,2.587212015977247929e-03
5.160239589675166272e-01,2.587752631303634823e-03
5.266984665581221359e-01,2.588454461572165920e-03
5.373607804667472898e-01,2.588951239890027907e-03
5.480060310180235872e-01,2.588650410860791201e-03
5.586293563297322073e-01,2.586729117813007899e-03
5.692259045333161183e-01,2.582080183485547988e-03
5.723138864034738038e-01,2.579591836734693687e-03
5.797908359898163999e-01,2.573052620618003754e-03
5.823898980769939282e-01,2.569387755102040590e-03
5.891018564284455916e-01,2.559183673469387493e-03
5.903193255002261441e-01,2.557170832258134473e-03
5.937025258661816629e-01,2.548979591836734396e-03
5.975980165330649907e-01,2.538775510204081300e-03
6.008065645092474094e-01,2.529545480177298761e-03
6.010528100004421947e-01,2.528571428571428636e-03
6.034238042907837940e-01,2.518367346938775540e-03
6.055804188487471373e-01,2.508163265306122443e-03
6.075017645649581910e-01,2.497959183673469346e-03
6.092292315955589732e-01,2.487755102040816249e-03
6.107252867551066222e-01,2.477551020408162719e-03
6.112477633014463674e-01,2.473484182820551852e-03
6.118557133487667610e-01,2.467346938775510055e-03
6.127168835120261337e-01,2.457142857142856959e-03
6.133910596831128048e-01,2.446938775510203862e-03
6.139027939789142296e-01,2.436734693877550765e-03
6.142461042405317206e-01,2.426530612244897668e-03
6.143967346476552072e-01,2.416326530612245005e-03
6.143720443219859995e-01,2.406122448979591474e-03
6.141603237859438735e-01,2.395918367346938811e-03
6.137393067578039707e-01,2.385714285714285714e-03
6.131184139260421606e-01,2.375510204081632618e-03
6.122875896248376471e-01,2.365306122448979521e-03
6.112477633014463674e-01,2.355464421348893531e-03
6.111973836753950007e-01,2.355102040816326424e-03
6.094705987735214991e-01,2.344897959183673327e-03
6.074132927026004714e-01,2.334693877551020230e-03
6.049771629905500436e-01,2.324489795918367133e-03
6.021406005467473399e-01,2.314285714285714037e-03
6.008065645092474094e-01,2.310072985148431401e-03
5.981813511760525337e-01,2.304081632653061373e-03
5.930965812282559257e-01,2.293877551020407843e-03
5.903193255002261441e-01,2.288941137142042146e-03
5.859605981132589569e-01,2.283673469387755180e-03
5.797908359898163999e-01,2.277035560614493366e-03
5.745098670452677414e-01,2.273469387755102083e-03
5.692259045333161183e-01,2.270279653792806832e-03
5.586293563297322073e-01,2.266654186522060709e-03
5.480060310180235872e-01,2.264902092269035355e-03
5.373607804667472898e-01,2.264274040776452675e-03
5.266984665581221359e-01,2.264194787558839080e-03
5.160239589675166272e-01,2.264240452292021807e-03
5.053421329393785744e-01,2.264156880436842163e-03
4.946578670606214256e-01,2.263835270279786899e-03
4.839760410324834283e-01,2.263338583563703592e-03
4.822953608238241263e-01,2.263265306122448986e-03
4.733015334418778641e-01,2.262900637786289040e-03
4.626392195332526547e-01,2.262818504936417539e-03
