4.202091640101836001e-01 2.270200902293159455e-03
4.155654744478991525e-01 2.273469387755102083e-03
4.096806744997736893e-01 2.278329408457713777e-03
4.057050710874602895e-01 2.283673469387755180e-03
3.992797046867983535e-01 2.293877551020407843e-03
3.991934354907524796e-01 2.294038687541747040e-03
3.954859882038174734e-01 2.304081632653060940e-03
3.923745688642339968e-01 2.314285714285714037e-03
3.898746195516514246e-01 2.324489795918367133e-03
3.887522366985535771e-01 2.330264279512072635e-03
3.881103107231154148e-01 2.334693877551020230e-03
3.869521035732972347e-01 2.344897959183673327e-03
3.861416846411582227e-01 2.355102040816326424e-03
3.856218323228407518e-01 2.365306122448979521e-03
3.853782365621115091e-01 2.375510204081632618e-03
3.854152543601307435e-01 2.385714285714285714e-03
3.856675354677225331e-01 2.395918367346938811e-03
3.861255851104338777e-01 2.406122448979591474e-03
3.867988266878324977e-01 2.416326530612245005e-03
3.876546256411047553e-01 2.426530612244897668e-03
3.886687634094678767e-01 2.436734693877550765e-03
3.887522366985535771e-01 2.437431189106435692e-03
3.901777036566014267e-01 2.446938775510203862e-03
3.919071302153239733e-01 2.457142857142856959e-03
3.938060724216980724e-01 2.467346938775510055e-03
3.958951475697320976e-01 2.477551020408163152e-03
3.981227963756319710e-01 2.487755102040816249e-03
3.991934354907524796e-01 2.492304647206493133e-03
4.008987227664159159e-01 2.497959183673469346e-03
4.041738902885683160e-01 2.508163265306122443e-03
4.076566921152312561e-01 2.518367346938775540e-03
4.096806744997737448e-01 2.523936334169642106e-03
4.119037233413956334e-01 2.528571428571428636e-03
4.170754661835603949e-01 2.538775510204081300e-03
4.202091640101836001e-01 2.544652987858226321e-03
4.233610606630584527e-01 2.548979591836733963e-03
4.307740954666838817e-01 2.558661925350238543e-03
4.313425435640845240e-01 2.559183673469387927e-03
4.413706436702675706e-01 2.567923696667778755e-03
4.438756138710615584e-01 2.569387755102040590e-03
4.519939689819763018e-01 2.573890579303896205e-03
4.626392195332525992e-01 2.577642854287703726e-03
4.718202438473030891e-01 2.579591836734693687e-03
4.733015334418778641e-01 2.579892125626055861e-03
4.839760410324834283e-01 2.581128685917835359e-03
4.946578670606214256e-01 2.581844411862396424e-03
5.053421329393785744e-01 2.582251399575513987e-03
5.160239589675166272e-01 2.582398502426210517e-03
5.266984665581221359e-01 2.582168525781050779e-03
5.373607804667472898e-01 2.581267388755399336e-03
5.462196484275136932e-01 2.579591836734693687e-03
5.480060310180235872e-01 2.579236431486753821e-03
5.586293563297324294e-01 2.575318489431223899e-03
5.684314188941631540e-01 2.569387755102041024e-03
5.692259045333161183e-01 2.568878779860369558e-03
5.791646388235722753e-01 2.559183673469387060e-03
5.797908359898163999e-01 2.558539859236800065e-03
5.862959526401632093e-01 2.548979591836734396e-03
5.903193255002261441e-01 2.542717785947345294e-03
5.921800535898249507e-01 2.538775510204081300e-03
5.967341792734468520e-01 2.528571428571428636e-03
6.008065645092474094e-01 2.518882122929581510e-03
6.009716139312646366e-01 2.518367346938775540e-03
6.040408482243702082e-01 2.508163265306122443e-03
6.068965508109818163e-01 2.497959183673469346e-03
6.095832760617407864e-01 2.487755102040816249e-03
6.112477633014463674e-01 2.480869314668556966e-03
6.118756289610103316e-01 2.477551020408163152e-03
6.136829723024106453e-01 2.467346938775510055e-03
6.153269718465722571e-01 2.457142857142856959e-03
6.167760968805087174e-01 2.446938775510203862e-03
6.180568385604592319e-01 2.436734693877550331e-03
6.191286560327696753e-01 2.426530612244897668e-03
6.199881548524917019e-01 2.416326530612245005e-03
6.206518774685971795e-01 2.406122448979591474e-03
6.210608526902771098e-01 2.395918367346938811e-03
6.212212677006839767e-01 2.385714285714285714e-03
6.211381868678927942e-01 2.375510204081633051e-03
6.207177444343937589e-01 2.365306122448979521e-03
6.199637081517890280e-01 2.355102040816326424e-03
6.188684950961336195e-01 2.344897959183673327e-03
6.173672773337829378e-01 2.334693877551020230e-03
6.154315227683440082e-01 2.324489795918367133e-03
6.130232165252315069e-01 2.314285714285714037e-03
6.112477633014463674e-01 2.308035709092361165e-03
6.096778823559074745e-01 2.304081632653060940e-03
6.048411308792244201e-01 2.293877551020407843e-03
6.008065645092474094e-01 2.286724352948190167e-03
5.981914936325966048e-01 2.283673469387755180e-03
5.903193255002261441e-01 2.275797237711859721e-03
5.863182856152580058e-01 2.273469387755102083e-03
5.797908359898163999e-01 2.270184369081582748e-03
5.692259045333161183e-01 2.267638051582335831e-03
5.586293563297323184e-01 2.266923799224989690e-03
5.480060310180235872e-01 2.267266097563902256e-03
5.373607804667472898e-01 2.268092412209258245e-03
5.266984665581221359e-01 2.268963867604094180e-03
5.160239589675166272e-01 2.269571647505180725e-03
5.053421329393785744e-01 2.269728216962010794e-03
4.946578670606214256e-01 2.269357266108371508e-03
4.839760410324834283e-01 2.268496370629343242e-03
4.733015334418778641e-01 2.267285857418634750e-03
4.626392195332527102e-01 2.265988485466509904e-03
4.519939689819763018e-01 2.265010889870131168e-03
4.413706436702675706e-01 2.264876020111169976e-03
4.307740954666838817e-01 2.266281140214317785e-03
4.202091640101836001e-01 2.270200902293159455e-03
